date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2020-09-01,59,41,0,59,52,0,30,0,33,46,37,30,47,63,82,5,32,0,22,26,0,37,62,79,53,68,23,72,57,48
2020-10-01,86,47,0,59,40,0,32,35,29,27,45,40,45,52,78,5,85,0,11,33,0,20,65,76,34,68,16,73,55,51
2020-11-01,36,71,37,66,50,0,30,0,41,8,32,48,100,52,69,5,34,0,46,16,32,20,66,75,27,62,25,73,45,52
2020-12-01,39,77,0,100,47,0,29,0,36,36,62,32,91,52,82,10,0,44,92,5,0,20,69,91,39,76,21,100,46,58
2021-01-01,79,63,72,88,37,0,51,34,34,21,47,61,79,56,62,0,66,0,33,11,0,67,66,73,40,65,12,66,51,49
2021-02-01,68,68,61,88,49,0,29,0,29,24,73,9,93,56,68,11,0,0,37,6,0,64,66,83,46,76,31,72,48,46
2021-03-01,89,60,54,93,39,0,28,0,39,26,28,31,31,49,62,10,50,0,11,5,0,19,60,71,39,71,36,76,46,45
2021-04-01,63,53,0,67,39,0,40,0,39,19,42,32,27,50,61,10,51,0,34,5,32,20,62,88,34,71,25,63,50,51
2021-05-01,67,50,56,67,42,0,24,0,35,43,73,71,54,47,73,0,84,0,0,16,0,20,61,80,52,66,20,86,54,48
2021-06-01,94,56,58,64,38,0,16,0,29,17,86,90,42,44,73,0,0,0,24,6,0,71,55,79,53,86,30,87,44,58
2021-07-01,71,52,59,77,52,0,25,0,31,26,65,34,24,46,67,0,18,0,24,29,0,21,53,82,37,76,22,83,50,45
2021-08-01,51,35,59,51,62,30,24,37,30,20,31,17,14,39,88,0,18,0,12,23,34,0,51,82,45,87,22,88,71,48
2021-09-01,51,48,62,51,50,0,21,39,22,18,61,35,25,45,89,6,38,0,25,30,0,33,54,80,31,76,27,80,69,52
2021-10-01,87,54,100,58,48,0,15,0,24,20,45,34,53,43,81,11,18,0,24,29,34,42,52,77,38,80,18,80,64,39
2021-11-01,84,53,20,59,53,0,23,0,17,26,44,17,48,50,82,5,36,0,48,23,34,0,57,77,38,77,13,90,58,52
2021-12-01,63,84,39,66,53,0,25,0,23,23,68,58,33,43,79,0,18,0,24,17,34,31,59,92,33,74,13,72,54,49
2022-01-01,76,100,77,54,43,0,18,0,27,25,30,8,23,49,73,10,17,0,0,0,0,20,53,70,29,84,46,86,57,58
2022-02-01,83,93,21,82,37,33,24,0,20,16,30,46,31,48,90,0,0,0,26,12,37,34,51,70,32,76,14,78,57,44
2022-03-01,80,58,57,82,100,0,21,35,23,8,19,40,32,47,92,10,69,44,12,22,33,30,49,69,27,81,25,89,62,76
2022-04-01,78,84,38,59,58,0,21,0,16,14,71,64,50,43,73,0,17,0,0,11,0,40,49,78,46,88,17,70,53,47
2022-05-01,81,65,76,64,48,29,19,36,14,33,56,57,55,42,82,0,35,0,23,28,0,0,47,69,34,94,21,85,65,49
