date,841_costco,841_superstore,841_sobeys,841_no frills,841_walmart,47_ford,47_toyota,47_dodge,47_honda,47_nissan,1190_wolseley,1190_ford,1190_chrysler,1190_automotive,1190_gm,1191_bmx,1191_velo,1191_bicycle,1191_bikes,1191_bike,1140_canoe,1140_bateau,1140_sail,1140_kayak,1140_boat,1213_camper,1213_trailers,1213_rv,1213_roulotte,1213_trailer,1013_cars,1013_classic cars,1013_tucker,1013_encan,1013_vintage,1214_hebdo,1214_trucks,1214_trailers,1214_truck,1214_trailer,806_mclaren,806_spartan,806_lamborghini,806_performance,806_bugatti,810_electric car,810_motor,810_hybrid,810_prius,810_toyota,1317_morris,1317_smart,1317_mini,1317_buddy,1317_door lock,273_yamaha,273_harley davidson,273_motorcycles,273_motorcycle,273_harley,148_arctic cat,148_polaris,148_atv,148_ski doo,148_skidoo,1147_aircraft,1147_airplane,1147_titan,1147_cessna,1147_plane,1212_yamaha,1212_roller,1212_scooters,1212_vespa,1212_scooter,610_truck,610_ford,610_suv,610_dodge,610_vans,815_bmw,815_ford,815_toyota,815_dodge,815_honda,1294_points,1294_permis de conduire,1294_speeding ticket,1294_driving test,1294_speeding,170_address change,170_plate,170_license,170_driving,170_driving school,138_mechanic,138_tools,138_auto repair,138_apk,138_automotive,89_tires,89_auto parts,89_garmin,89_tire,89_parts,473_cars,473_autotrader,473_car,473_used,473_auto,803_auto show,803_home show,803_convention centre,803_car show,803_2010,121_super,121_circulaire,121_super c,121_grocery,121_iga,276_restaurants,276_pizza pizza,276_restaurant,276_pizza,276_tim hortons,650_home depot,650_doors,650_wood,650_air conditioner,650_portail,73_sears,73_walmart,73_canadian tire,73_store,73_walmart canada,355_livres,355_librairie,355_books,355_renaud,355_livre,1146_games,1146_game,1146_eb,1146_ebgames,1146_eb games,18_amazon,18_walmart,18_netflix,18_canadian tire,18_kijiji,1225_costco,1225_outlets,1225_wholesale,1225_costco hours,1225_outlet,270_light,270_ikea,270_lighting,270_ikea canada,270_furniture,659_shell,659_gas station,659_oil,659_alberta,659_gas,1268_costco,1268_gas prices,1268_costco gas,1268_gas,1268_gas buddy,38_desjardins,38_insurance,38_assurance,38_blue cross,38_saaq,844_scanner,844_display,844_barcode,844_rfid,844_pos,614_cineplex,614_centre bell,614_ticketmaster,614_vancouver,614_ticket
2006-11-01,21,29,17,14,27,50,64,58,63,68,62,52,26,36,13,41,6,25,27,12,7,12,26,16,20,10,24,20,9,15,27,27,20,39,44,49,70,52,33,32,20,9,53,42,33,23,36,25,28,18,25,19,20,26,32,51,40,43,37,41,49,48,67,18,34,48,35,18,44,13,26,28,19,25,23,65,45,28,50,22,4,54,67,68,65,31,47,48,28,54,34,17,20,44,30,26,80,19,0,40,49,57,28,43,56,72,60,52,61,73,4,5,65,6,0,13,3,9,8,8,23,25,44,25,18,17,49,58,1,1,72,24,47,47,27,55,72,50,58,44,51,53,50,92,50,9,26,0,28,3,22,26,63,0,44,30,25,89,32,93,70,4,51,77,47,0,4,0,4,1,48,49,39,70,18,33,67,29,56,52,20,72,69,68,93
2006-12-01,23,36,16,14,31,45,57,53,58,61,45,34,18,23,8,38,8,24,24,13,9,7,27,16,19,9,22,19,6,15,40,39,40,55,38,36,62,46,36,31,34,8,41,39,41,15,59,27,17,14,39,21,24,35,7,54,48,53,42,50,68,50,64,26,45,52,33,26,43,12,38,20,19,18,26,66,44,29,45,22,4,46,60,58,60,25,15,39,52,36,34,21,19,52,43,26,79,26,0,28,33,49,42,25,48,67,55,47,58,65,8,8,39,9,0,17,2,10,8,10,22,29,46,28,19,15,42,47,1,1,81,31,53,59,32,48,81,67,74,38,73,60,73,89,71,11,33,1,33,3,25,21,61,2,38,26,25,69,33,91,71,6,47,64,39,0,4,0,5,2,51,42,32,76,11,33,71,25,42,41,34,75,63,58,76
2007-01-01,16,25,22,18,20,50,65,54,61,70,52,53,25,48,15,34,6,26,24,13,7,16,34,18,30,13,39,30,10,23,35,28,17,44,38,42,61,62,47,34,38,10,41,48,22,24,57,32,31,29,40,16,11,28,41,54,48,62,52,51,54,53,69,21,41,51,30,23,39,11,19,17,17,19,18,66,40,27,54,23,4,54,68,56,64,51,35,26,35,42,40,17,19,61,56,26,74,22,0,41,20,55,30,19,51,75,61,61,75,79,76,40,72,40,1,19,3,11,9,9,22,25,41,25,19,19,45,61,1,1,58,16,30,38,16,40,47,58,43,35,50,44,50,71,50,8,16,1,19,4,16,14,59,0,27,27,27,82,34,100,89,8,59,75,51,0,5,0,6,1,52,53,42,99,18,37,83,21,50,46,35,59,52,65,50
2007-02-01,13,23,20,19,17,50,68,60,63,72,45,49,58,61,23,32,11,29,30,15,10,25,32,23,33,14,47,35,12,27,30,29,25,36,35,48,67,67,40,39,37,12,48,46,61,22,65,47,37,33,45,23,17,34,31,60,50,63,50,59,61,55,75,23,42,54,26,19,48,15,42,32,19,27,27,71,52,35,56,23,4,53,72,64,68,37,40,27,37,38,34,23,20,59,49,21,80,23,0,47,20,53,30,17,51,77,66,60,71,86,42,55,57,58,1,17,4,10,8,10,23,27,46,27,20,16,50,66,1,2,54,14,33,35,14,42,45,53,37,35,36,31,37,54,35,8,15,1,18,5,14,11,63,1,23,28,25,80,28,87,83,10,57,66,57,0,8,0,8,2,51,53,39,92,18,32,57,11,43,48,22,87,75,74,75
2007-03-01,14,24,17,18,19,53,71,58,73,78,36,47,26,37,11,50,18,40,45,21,12,22,36,27,30,16,56,38,21,38,38,31,35,32,49,69,64,68,51,39,42,36,40,47,100,20,70,50,34,35,33,24,30,39,6,68,61,85,57,61,54,51,81,18,38,50,27,17,34,14,44,37,21,38,35,72,54,32,48,32,5,58,76,65,79,30,42,33,45,41,40,21,25,73,56,21,75,27,0,44,24,68,37,22,66,74,74,66,81,92,18,75,52,51,0,19,4,11,7,10,22,24,38,24,24,21,52,65,2,2,58,15,29,32,15,43,47,45,34,43,40,31,38,63,38,7,16,1,19,6,16,18,55,0,33,26,23,78,26,88,69,10,49,58,51,0,8,0,9,3,64,53,44,88,19,52,61,18,36,52,39,55,68,75,87
2007-04-01,16,25,20,17,19,57,72,61,79,77,43,49,29,36,15,49,25,58,54,32,24,23,46,31,36,21,66,43,28,45,36,40,34,81,32,81,72,76,47,50,27,14,46,57,53,23,52,47,46,38,36,21,20,32,34,71,69,90,76,68,23,33,84,6,14,46,24,18,43,15,55,33,31,58,47,73,52,29,40,33,5,63,79,70,85,42,49,40,39,46,36,24,24,52,41,28,61,23,0,55,30,63,39,30,61,81,92,67,86,99,6,63,54,34,0,18,4,10,7,10,22,26,39,26,19,26,55,54,5,2,55,16,37,37,16,37,49,37,29,31,37,32,36,60,36,7,17,0,25,8,17,17,63,2,33,32,26,75,33,88,63,6,44,52,45,0,6,0,7,1,70,55,47,85,25,16,67,15,32,47,31,48,59,61,72
2007-05-01,18,27,17,18,22,53,76,59,83,75,54,46,19,28,14,54,30,64,66,38,23,30,49,34,47,25,80,49,31,57,39,36,23,59,37,74,52,78,49,61,26,12,40,52,56,22,62,64,68,48,35,26,28,33,33,77,65,95,78,68,19,26,78,3,6,49,26,17,38,13,77,33,43,77,58,68,46,28,44,28,5,58,87,64,87,46,52,44,45,59,31,27,29,77,70,32,63,29,0,49,27,66,38,24,68,82,79,71,85,99,3,5,29,23,0,19,3,13,9,9,23,22,42,22,17,29,66,62,10,3,53,18,43,35,19,38,54,49,33,32,34,31,34,48,32,7,19,0,27,9,18,20,58,1,41,26,23,76,29,79,82,7,51,65,54,0,15,0,15,5,74,58,50,77,28,38,64,31,45,61,48,43,53,63,65
2007-06-01,19,27,21,21,25,50,72,59,80,75,41,24,16,21,7,62,35,64,61,34,27,34,48,42,55,26,76,52,34,59,34,36,9,40,56,54,51,81,36,51,44,14,46,51,45,29,70,52,56,41,37,27,16,33,23,72,67,93,75,69,22,28,69,3,4,41,25,18,40,12,72,40,47,58,55,68,47,25,61,27,5,57,81,64,85,54,60,63,60,74,35,30,30,69,64,29,68,36,0,55,23,65,51,24,64,80,77,68,86,99,2,6,45,32,1,20,4,13,8,10,23,28,43,28,17,31,57,58,14,1,55,18,50,38,19,34,48,44,34,34,37,38,38,55,37,7,19,1,29,11,19,21,64,1,35,24,25,73,32,79,85,7,54,71,50,0,6,0,7,2,69,55,46,89,28,25,50,19,42,44,32,21,50,79,68
2007-07-01,17,29,23,21,23,53,77,58,81,86,50,37,20,29,12,62,31,61,62,36,25,41,64,55,70,38,100,63,54,66,46,46,20,38,39,52,54,78,49,54,46,9,42,49,54,23,61,41,46,30,39,23,37,33,28,65,81,94,71,78,16,28,73,4,5,59,30,15,47,15,67,27,48,65,52,68,45,30,53,31,5,60,84,64,87,65,46,51,75,75,48,20,27,75,64,30,55,28,0,45,24,66,54,25,62,79,94,69,91,99,2,5,26,32,0,20,3,12,9,10,22,28,42,28,19,28,62,55,13,2,58,20,45,43,19,41,52,45,43,35,45,53,45,71,45,8,20,1,28,13,20,30,65,1,48,21,29,78,36,90,68,8,46,52,45,0,5,0,7,2,74,58,46,80,29,31,53,29,37,47,63,34,60,69,62
2007-08-01,17,30,22,25,21,53,74,59,80,86,31,38,25,27,10,67,20,53,52,30,24,30,58,43,58,30,98,61,40,65,41,45,25,47,36,70,63,81,42,59,39,17,41,48,39,12,57,27,24,20,40,18,21,25,11,64,74,82,70,74,23,33,72,4,11,52,28,13,48,10,59,26,38,52,42,75,54,30,68,34,5,58,84,64,85,41,57,61,57,71,44,23,30,72,55,20,67,32,0,46,26,58,54,25,60,82,92,66,84,96,2,6,43,24,0,17,4,11,7,9,23,27,41,27,17,25,53,57,6,1,59,20,40,41,19,43,68,45,26,26,47,48,45,74,47,8,21,1,25,14,19,35,60,1,63,23,32,77,38,93,73,8,46,65,47,0,4,0,5,3,76,55,46,84,28,35,53,29,35,49,43,44,45,53,62
2007-09-01,17,27,22,27,21,50,71,58,78,86,64,40,29,35,32,55,15,43,44,22,20,19,45,29,38,19,64,46,24,40,54,56,16,39,67,51,55,72,46,48,60,14,59,52,48,15,54,31,30,23,39,18,33,30,26,60,62,74,50,66,36,43,80,10,17,56,27,13,51,20,35,28,27,46,38,76,47,27,58,32,5,56,78,62,87,51,41,45,35,58,51,17,23,63,52,28,61,24,0,46,31,57,53,25,58,81,86,67,86,89,3,48,78,17,0,20,4,14,7,11,23,27,40,27,17,24,61,58,2,3,56,19,33,41,18,42,63,63,41,34,46,38,47,77,47,9,19,0,22,15,19,26,59,1,46,25,25,72,29,91,82,7,46,69,48,0,3,0,5,1,76,51,48,75,23,35,68,20,31,50,27,68,68,68,79
2007-10-01,15,26,20,24,20,49,65,57,70,85,40,42,42,33,13,46,10,32,37,18,10,16,31,22,29,16,40,37,14,28,38,45,27,41,36,47,73,61,45,40,33,11,47,46,46,23,54,33,33,28,26,19,11,30,23,56,52,57,42,54,49,50,84,14,26,51,30,16,49,18,45,25,15,30,22,72,54,35,50,29,5,54,73,63,75,47,30,42,51,72,43,18,24,61,50,31,73,27,0,41,47,61,53,40,59,83,83,69,89,86,5,21,62,17,1,20,5,14,8,10,21,27,39,27,18,18,58,57,1,3,56,20,30,44,20,49,53,43,34,37,44,40,44,61,44,8,21,0,21,15,18,32,60,0,56,27,20,86,25,88,72,6,53,90,45,0,3,0,4,1,68,49,43,75,21,37,69,28,40,37,27,68,64,72,87
2007-11-01,20,33,23,23,31,47,64,56,63,76,46,42,25,35,14,38,7,25,27,15,9,11,28,21,21,9,29,25,7,19,34,33,25,28,52,40,63,61,49,33,25,11,38,37,44,25,59,35,32,22,29,19,30,36,27,47,48,45,38,48,60,53,76,23,34,49,28,13,50,11,32,20,15,31,25,76,42,22,54,25,5,52,71,58,70,31,46,45,32,59,37,27,24,58,40,23,68,28,0,42,66,59,69,53,56,72,75,60,81,77,6,8,70,8,1,19,4,12,7,10,23,30,42,30,18,23,55,55,1,2,87,30,47,55,32,44,57,54,47,27,61,83,60,86,58,11,33,1,29,16,24,39,55,1,66,31,22,88,27,90,78,9,53,63,49,0,4,0,5,1,67,48,39,75,22,35,72,32,47,52,24,99,67,64,76
2007-12-01,26,42,26,25,47,44,57,52,58,66,36,31,13,26,11,32,6,21,24,14,7,12,27,18,21,9,23,21,5,14,29,34,12,21,62,31,69,53,50,29,27,14,43,34,48,19,49,30,26,21,29,16,12,34,20,51,52,46,36,51,96,73,72,40,63,38,24,16,44,13,38,23,16,19,19,66,44,26,53,25,4,47,57,57,61,24,33,25,29,38,25,19,19,46,30,21,73,24,0,34,44,49,98,36,47,61,63,50,65,64,6,7,27,8,1,27,5,20,9,16,23,33,44,33,18,19,40,45,1,3,90,35,66,58,39,39,72,53,51,43,100,100,100,100,100,12,41,1,34,16,26,21,62,2,44,28,23,72,26,82,49,9,41,45,43,0,3,0,4,1,69,40,30,68,17,24,59,15,31,40,27,82,60,58,72
2008-01-01,15,29,26,25,23,48,64,59,58,73,45,33,17,34,12,29,8,22,24,12,8,25,29,25,32,14,44,34,12,27,36,40,13,27,48,37,70,60,49,41,30,14,37,43,37,26,65,35,47,25,38,20,16,40,27,56,56,58,50,59,72,66,69,32,55,44,29,17,53,13,34,38,20,18,20,71,59,26,57,23,4,54,69,67,64,31,43,47,47,50,42,23,24,62,50,19,71,29,0,43,24,54,69,21,56,68,75,62,76,81,63,41,44,34,1,26,5,18,9,13,23,29,42,29,21,20,50,54,1,3,64,17,34,40,16,38,47,54,35,34,60,56,59,68,60,8,19,1,20,21,19,13,53,1,30,32,25,85,29,98,60,8,50,67,42,0,3,0,5,2,74,51,44,91,22,41,57,26,34,38,47,58,38,54,54
2008-02-01,13,27,27,30,21,49,71,64,64,79,49,39,22,40,16,34,11,29,25,16,9,19,34,26,34,21,56,40,15,31,24,28,16,42,38,52,66,62,53,38,25,7,37,47,40,18,71,36,35,27,37,19,24,35,23,59,65,61,46,67,68,55,72,23,38,40,29,15,47,16,29,30,19,25,18,74,48,37,54,26,4,52,83,69,69,39,47,48,44,55,33,16,20,48,38,32,61,26,0,37,23,60,51,21,53,72,73,56,76,81,41,51,67,55,1,29,5,23,8,12,24,31,42,31,19,20,50,57,1,2,57,15,27,36,15,40,48,38,38,34,41,42,41,54,41,8,17,1,19,23,17,18,58,1,29,26,22,82,24,83,65,8,49,60,45,0,5,0,6,1,72,47,46,80,21,25,47,24,33,49,26,99,54,63,73
2008-03-01,16,27,29,28,21,52,78,63,82,85,38,39,20,35,20,41,13,37,41,24,11,22,37,32,32,22,71,46,27,39,34,40,15,58,46,57,72,78,52,52,32,8,33,49,39,22,75,49,43,31,37,21,21,42,9,64,69,68,62,70,58,59,85,20,34,50,30,16,50,14,45,29,30,32,28,77,63,34,59,27,5,61,92,68,81,40,46,52,53,50,42,24,20,66,56,20,71,32,0,44,25,61,67,25,59,76,84,68,89,93,18,71,59,44,1,29,6,23,8,13,21,32,37,32,24,25,53,54,2,3,51,18,32,37,16,34,41,34,35,33,49,59,49,70,48,8,19,1,20,30,19,21,59,1,42,26,25,83,30,88,73,5,51,62,46,0,6,0,8,3,72,49,52,71,20,28,56,24,47,55,27,77,59,60,73
2008-04-01,16,24,24,24,22,54,83,65,98,93,49,61,16,29,23,56,28,59,55,38,22,22,37,37,37,23,68,48,33,47,31,34,13,46,62,76,67,77,48,54,17,12,38,51,46,39,60,64,70,57,49,26,34,51,18,77,80,80,81,83,30,40,85,7,15,48,24,18,41,16,59,26,49,66,60,76,53,33,58,29,6,59,94,71,88,45,77,56,48,57,50,25,24,71,56,20,54,39,0,54,35,68,67,37,66,79,93,70,90,100,5,64,58,30,2,27,5,19,7,13,21,32,39,32,23,30,64,64,5,2,56,19,45,39,17,35,36,32,25,24,36,40,37,57,36,8,19,0,25,34,19,22,63,1,39,29,26,85,29,85,76,7,56,62,53,0,12,0,14,6,81,52,59,86,27,35,51,27,26,46,20,77,58,54,81
2008-05-01,18,32,31,28,27,52,82,65,100,90,44,45,13,29,23,57,29,63,56,39,20,33,42,46,41,26,83,55,33,61,34,38,15,45,49,68,63,84,46,60,26,10,32,38,40,46,74,79,89,74,32,30,41,28,14,78,77,93,75,85,20,29,86,5,8,46,29,21,48,14,84,35,60,78,76,73,57,34,56,24,6,56,93,71,87,62,41,48,44,60,43,27,27,67,52,27,63,29,0,37,28,58,82,29,59,81,94,70,90,94,2,7,39,23,2,27,6,22,7,14,22,30,42,30,22,30,67,61,6,3,56,21,52,43,17,32,46,38,26,31,37,41,36,52,35,8,21,0,29,37,20,20,60,1,41,26,23,76,25,83,72,7,56,59,59,0,13,0,15,7,85,53,50,80,31,34,56,37,29,42,30,59,61,61,73
2008-06-01,19,28,25,23,27,49,78,61,98,83,42,36,10,30,24,59,25,64,61,41,24,33,55,45,50,32,77,52,35,56,34,31,17,41,73,66,56,80,44,60,32,10,34,40,39,51,78,71,100,80,50,33,40,44,29,78,79,91,77,86,22,26,82,2,7,38,28,11,35,14,81,29,56,100,81,68,43,30,54,26,6,54,89,62,87,52,51,39,74,54,46,25,29,70,55,28,58,34,0,42,25,67,87,26,64,74,88,64,80,84,2,4,39,28,2,35,8,27,7,18,22,30,41,29,19,29,61,62,16,2,57,21,57,43,20,34,47,36,27,31,43,42,43,67,43,8,22,1,32,39,20,21,54,1,40,22,24,79,27,77,70,7,57,62,55,0,15,0,18,8,84,53,48,80,32,40,42,29,31,43,30,42,60,78,67
2008-07-01,17,29,25,26,27,52,78,62,92,83,45,49,29,20,24,52,26,62,56,40,26,40,65,58,61,39,89,65,43,62,34,30,18,32,56,67,60,80,58,73,21,8,45,45,39,48,71,56,82,55,71,28,40,40,10,80,96,82,80,100,22,31,70,6,8,45,26,17,46,15,70,26,62,82,66,69,52,30,52,26,5,56,88,66,85,40,64,65,64,72,56,25,28,74,69,21,50,31,0,40,26,65,96,26,59,70,88,64,78,87,1,5,23,32,2,30,8,25,7,16,22,29,41,29,19,29,56,56,11,1,58,21,50,45,20,30,54,41,35,29,38,42,38,58,38,8,22,1,29,42,21,31,54,1,50,25,29,80,32,86,77,8,57,63,54,0,12,0,15,9,89,51,51,75,35,15,47,20,32,56,40,30,57,63,65
2008-08-01,18,28,30,23,27,51,71,62,82,84,50,40,26,28,17,78,24,56,55,35,19,29,53,57,60,28,90,63,46,61,27,27,22,37,62,65,58,70,47,54,22,7,43,46,42,30,55,36,45,34,100,21,27,28,53,66,78,73,68,83,23,39,75,9,9,52,26,12,39,14,62,28,51,74,48,68,59,29,54,25,5,55,78,67,81,56,52,57,55,76,53,27,24,75,62,22,48,34,0,39,28,66,91,27,62,67,80,59,75,83,1,7,26,21,3,32,8,25,8,17,22,31,42,31,20,24,56,61,5,2,66,23,43,53,21,45,54,45,33,30,41,39,40,60,39,9,23,1,25,44,20,31,61,2,60,24,32,77,37,88,72,10,52,47,52,0,7,0,10,7,83,51,44,74,29,30,61,29,22,45,47,89,55,49,71
2008-09-01,16,27,31,23,25,48,65,62,78,78,38,28,15,35,17,59,14,40,40,28,14,21,41,42,36,21,61,41,27,42,36,37,26,28,55,48,63,64,45,52,29,9,48,38,39,34,61,33,48,34,51,23,19,41,27,61,62,63,50,63,42,46,74,14,21,44,26,11,50,14,51,28,34,46,37,74,51,24,44,26,5,52,76,68,78,35,62,61,58,73,51,27,27,64,51,23,60,27,0,46,36,57,67,35,57,66,83,54,77,76,3,33,59,23,3,28,9,23,8,16,22,28,39,28,19,25,61,57,2,3,61,19,36,43,19,50,58,53,36,44,40,39,40,64,38,8,21,1,21,43,20,21,60,2,40,28,26,79,29,84,79,8,57,62,56,1,21,0,22,15,81,50,46,76,29,38,43,35,34,51,25,81,69,60,80
2008-10-01,17,28,33,24,26,47,63,60,62,77,43,46,100,39,54,47,9,29,30,17,8,13,34,24,24,15,32,29,13,23,29,29,28,38,56,49,59,50,47,41,21,15,48,32,30,29,62,32,38,26,40,20,27,43,20,48,53,48,39,52,41,50,75,21,27,42,25,9,50,15,22,28,20,27,26,58,43,26,38,23,5,54,71,67,65,51,36,48,44,52,54,17,24,60,41,29,57,34,0,42,62,60,63,55,54,58,70,51,64,72,3,24,57,11,6,36,9,30,9,19,19,29,38,29,17,23,63,59,1,3,70,20,38,47,19,31,42,35,30,34,42,53,42,63,41,8,22,1,23,40,22,22,55,2,39,27,23,83,24,81,70,7,59,64,51,0,18,0,18,15,79,47,42,80,28,29,56,28,32,37,25,81,58,60,75
2008-11-01,20,32,30,26,41,47,56,56,54,68,45,85,78,54,68,37,7,23,22,15,6,11,29,25,17,10,19,20,9,15,25,27,20,38,38,48,50,52,47,30,31,11,40,37,40,20,53,28,32,22,29,16,26,39,25,44,42,41,37,47,59,51,62,36,36,44,26,11,36,15,35,27,23,23,23,68,49,23,46,18,4,51,61,60,58,51,31,51,71,63,41,18,21,53,41,29,55,26,0,42,70,55,67,60,52,56,68,43,62,62,5,5,55,8,6,34,10,28,10,19,21,31,41,31,19,21,51,54,1,3,81,28,51,55,30,38,55,35,46,45,57,63,54,79,54,10,32,1,30,40,26,23,55,2,49,32,25,82,25,78,58,7,51,56,44,0,14,0,15,12,77,44,36,69,25,45,41,37,50,36,44,71,53,56,73
2008-12-01,27,44,30,23,54,46,56,49,49,58,47,100,56,40,62,27,7,21,19,13,7,10,44,23,17,9,17,16,4,12,25,29,9,24,30,35,57,40,50,29,25,9,36,28,34,19,62,23,36,25,32,13,22,38,30,45,48,34,38,51,72,65,65,45,55,40,23,19,41,15,31,31,14,15,18,64,50,20,35,18,4,49,57,50,52,31,37,33,40,40,31,18,19,44,34,26,58,28,0,39,47,47,100,43,45,51,56,44,56,54,5,4,36,6,6,48,11,40,10,25,22,37,42,37,21,15,37,44,1,2,97,35,61,65,37,45,74,45,70,39,77,75,78,89,73,13,45,1,41,39,29,15,51,3,42,26,22,66,25,71,60,9,46,47,46,0,10,0,11,10,81,39,35,70,22,32,52,27,22,30,40,100,78,61,92
2009-01-01,18,28,35,24,27,47,64,54,54,64,45,48,20,39,22,21,9,22,21,12,9,18,33,29,25,12,28,29,11,19,27,31,17,28,43,51,62,50,56,33,27,10,40,33,41,27,58,20,48,27,39,14,20,49,8,48,48,39,43,51,84,79,61,42,46,37,24,12,31,18,33,31,15,29,22,66,60,32,51,22,4,51,65,59,57,31,48,32,40,44,42,22,21,52,42,30,51,27,0,40,24,49,62,23,51,55,65,48,61,63,34,24,50,25,8,38,10,33,11,24,21,35,38,35,19,22,49,51,1,2,68,20,33,47,16,36,56,49,35,32,44,53,45,62,44,9,20,2,21,40,21,11,53,2,30,31,25,70,26,81,56,9,50,49,47,0,8,0,9,9,74,45,41,76,23,27,39,20,40,44,46,59,54,53,69
2009-02-01,17,26,33,27,22,48,63,58,56,64,35,55,39,27,35,31,11,23,23,16,12,19,39,31,32,16,44,33,16,30,32,30,16,42,53,64,58,55,49,42,19,11,40,43,30,20,51,23,42,25,32,16,18,51,21,51,55,50,43,62,73,63,69,41,45,40,27,14,35,20,34,33,19,21,22,66,57,27,53,24,4,53,69,63,59,44,36,47,34,56,38,18,22,51,44,24,52,30,0,42,20,54,55,20,53,56,72,49,68,71,30,87,50,43,10,37,10,29,10,21,24,30,42,30,23,21,46,54,1,2,55,17,26,36,14,44,53,38,37,45,36,36,37,57,36,8,18,1,18,44,18,14,51,2,31,27,21,74,23,71,54,7,47,57,43,0,6,0,7,5,72,45,45,72,24,40,48,27,30,45,44,76,59,57,78
2009-03-01,17,26,29,23,23,56,71,58,73,71,43,58,47,28,44,41,17,38,34,25,15,25,36,37,35,20,43,34,25,34,22,25,16,49,43,59,61,62,47,47,26,8,35,46,33,28,64,24,46,26,32,14,23,40,18,56,60,61,56,65,54,55,70,24,29,41,24,17,40,15,34,36,20,41,32,74,67,27,54,25,5,59,81,63,66,55,58,74,46,80,34,22,22,59,50,34,62,31,0,37,29,60,65,27,55,63,81,53,74,78,11,69,61,22,10,35,10,29,10,21,21,32,36,32,30,23,54,50,2,3,53,17,33,42,13,32,39,37,35,30,39,46,38,49,37,8,18,1,19,47,19,19,52,1,36,27,22,80,21,76,55,9,48,54,44,0,6,0,7,3,75,48,52,76,30,18,51,15,35,41,37,86,82,54,100
2009-04-01,25,31,32,26,36,62,73,62,87,81,32,75,73,26,46,59,24,50,52,32,15,26,28,34,38,19,57,42,32,44,30,37,16,63,50,78,66,74,48,54,26,12,48,39,39,24,55,28,51,28,39,18,30,32,23,63,80,89,69,79,23,37,80,10,9,41,25,14,49,14,60,28,31,52,44,75,57,26,55,27,5,62,74,68,72,55,83,48,59,67,42,23,31,63,53,30,54,36,0,47,38,79,62,35,69,65,65,55,72,77,4,27,57,27,12,37,15,34,11,22,21,36,42,36,23,31,58,54,4,2,54,20,37,44,27,36,52,32,42,30,34,39,33,41,32,7,21,1,25,50,17,20,58,3,41,24,25,74,31,74,57,8,41,40,43,0,5,0,5,2,73,51,59,69,46,34,53,25,27,52,52,78,80,49,79
2009-05-01,15,33,37,30,37,63,68,61,86,79,38,63,72,20,68,60,32,59,61,35,18,33,32,42,47,29,74,54,45,54,28,37,21,55,44,70,54,76,44,59,22,14,53,42,42,23,47,30,62,30,42,18,20,36,35,67,86,95,74,87,17,30,77,6,5,38,27,13,42,15,55,28,36,63,48,77,68,24,53,25,6,64,72,67,70,68,72,80,60,76,46,28,40,59,49,29,50,38,0,48,30,70,73,30,66,63,58,55,71,72,1,7,50,19,13,41,17,38,12,25,23,37,46,37,26,34,65,59,7,2,55,21,49,44,28,35,49,40,44,27,28,28,26,40,25,7,22,1,29,50,16,22,52,3,42,25,28,72,36,75,67,8,40,42,47,0,6,0,7,5,75,51,56,62,49,50,47,36,26,37,50,39,58,44,53
2009-06-01,14,29,34,27,37,62,66,58,80,77,39,52,46,29,48,53,32,55,59,37,22,34,39,47,56,27,71,54,40,56,32,35,23,40,46,55,51,74,43,56,30,8,49,47,40,24,59,26,73,39,33,15,33,42,27,62,81,91,75,86,19,27,62,6,4,41,30,14,31,21,44,36,34,50,48,69,67,27,57,27,5,62,69,62,70,63,67,42,59,60,50,26,40,74,65,25,55,46,0,51,26,80,84,27,66,65,54,52,71,71,2,2,31,31,15,36,16,30,11,22,23,35,45,36,21,35,59,54,14,2,51,22,44,47,28,38,45,35,33,33,28,45,28,40,27,7,22,2,26,48,16,22,48,3,42,24,26,72,33,73,57,10,42,43,52,0,7,0,8,3,69,56,56,70,51,35,47,31,22,32,52,38,59,58,46
2009-07-01,14,30,35,27,38,72,70,61,85,87,40,52,24,21,22,64,28,52,62,34,21,38,40,52,66,41,93,66,52,67,43,50,17,38,59,69,60,75,58,56,23,9,48,38,54,17,44,27,89,40,35,20,23,35,31,57,85,78,66,87,20,29,63,5,5,42,24,14,40,12,41,47,37,49,44,73,69,29,65,29,5,67,73,64,71,63,73,58,70,68,60,35,43,73,66,32,55,42,0,54,30,88,90,28,69,66,56,55,78,74,3,4,24,31,19,34,16,29,12,19,27,40,51,40,20,33,66,56,10,2,55,23,39,52,28,43,52,43,37,30,34,49,33,45,33,8,23,2,25,51,17,35,58,3,60,24,33,86,39,87,64,9,40,41,48,0,8,0,8,5,68,59,53,73,47,41,45,29,23,40,95,40,47,54,39
2009-08-01,13,29,35,25,36,72,74,62,79,88,40,48,15,30,16,58,23,49,49,32,22,36,39,46,54,30,87,61,44,58,38,43,23,40,53,64,54,74,46,60,27,9,55,40,45,21,48,21,53,27,40,17,24,37,18,57,78,78,66,83,24,31,62,10,6,44,23,12,52,13,45,42,29,32,40,81,82,35,58,34,5,66,74,66,68,51,81,59,64,69,67,31,45,68,66,30,53,36,0,36,30,86,80,29,69,66,54,54,78,72,2,6,33,33,23,32,15,27,12,18,29,41,48,41,21,32,59,45,8,2,62,24,37,62,31,41,45,42,50,34,36,53,35,44,35,9,25,2,21,49,16,42,59,4,61,25,42,81,51,90,61,13,40,38,60,0,5,0,6,3,63,56,47,66,50,39,46,35,17,41,64,48,52,44,62
