date,569_cineplex,569_cinema,23_theatre,23_dance,47_honda,47_ford,815_honda,815_ford,170_driving,170_license,249_desjardins,249_blue cross,71_pizza pizza,71_pizza,276_restaurant,276_restaurants,634_clinic,634_dr,250_hopital,250_hospital,168_fire,168_emergency,437_anxiety,437_depression,11_home depot,11_ikea,29_mls,29_real estate,96_real real,96_remax,18_kijiji,18_walmart,67_air canada,67_hotel,179_hotels,179_hotel,5_google,5_apple,68_boots,68_shoes,78_xbox,78_videotron,696_or,696_bijoux,329_acces d,329_cra,95_staples,95_desk,423_bankruptcy,423_hollywoodpq,279_credit,279_mortgage,1160_pret,1160_business,813_student,813_tuition,466_calculator,466_mortgage,468_lease,468_calculator,46_plant,46_farm,750_forestry,750_forest,747_fish,747_salmon,121_circulaire,121_iga,123_smoke,123_cigarettes,697_boots,697_shoes,1176_printing,1176_vistaprint,1268_gas,1268_gas prices,288_bottle depot,288_plastic,248_side effects,248_pharmacy,30_hp,30_kingston,287_valve,287_generator,612_oscar,612_car wash,13_mail,13_google,31_java,31_windows,7_td,7_rbc,38_desjardins,38_insurance,969_lawyer,969_law,477_architecture,477_architects,25_circulaire,25_marketing,380_vet,380_animal hospital,1010_vacations,1010_voyage,726_acces d,726_acces,76_passport,76_canada,74_college,74_school,256_clinic,256_dr,508_assurance emploi,508_chomage,20_nhl,20_hockey,1199_abstract,1199_ordre,144_laser,144_hair removal,748_tractor,748_deere,48_construction,48_doors,255_clinique,255_clinique médicale,50_tracking,50_canada,664_logistics,664_distribution,60_jobs,60_job,802_jobs,802_developer,621_canning,621_kraft,1140_boat,1140_kayak,841_superstore,841_walmart,289_trailers,289_trucks,665_ship,665_traversier,662_air france,662_air,354_customs,354_canada,666_railway,666_rail,1150_tracking,1150_canada,277_beer,277_lcbo,650_doors,650_portail,651_pont,651_bridge,652_contracting,652_contractors,158_home depot,158_paint,1143_netflix,1143_dvd,70_gift,70_birthday,271_appliances,271_vacuum,270_ikea,270_furniture,794_gps,794_garmin,233_gas,233_hydro,473_auto,473_cars,1339_carpool,1339_ride,932_fifa,932_madden,882_pet,882_dog,94_fitness,94_yoga,293_bridal,293_wedding,205_car rental,205_taxi,208_niagara falls,208_toronto,1081_cottage,1081_rentals,73_walmart,73_store,1188_gps,1188_garmin,185_louis vuitton,185_fashion,610_ford,610_truck,206_cruise,206_cruises,1003_luggage,1003_backpack,918_pizza pizza,918_pizza,355_livres,355_librairie,145_massage,145_spa,894_macbeth,894_theatre,960_emploi,960_quebec emploi,961_resume,961_cover letter,378_for rent,378_rent,465_home insurance,465_insurance,1164_survival,1164_economist,784_finance,784_dow,1209_bbc,1209_news,396_election,396_election results,408_toronto,408_news,832_carpet,832_flooring,952_piscine,952_pool,1139_td,1139_monnex,107_tsx,107_stock,903_rrsp,903_ttc,343_access,343_sql,77_paypal,77_sql,278_tva,278_tax,1300_omnivox,1300_cegep,730_git,730_github,341_salesforce,341_crm,334_expo,334_exhibition,314_security,314_avg,718_accenture,718_outsourcing,728_server,728_servers,1162_cra,1162_cra login,53_godaddy,53_domain,342_dashboard,342_erp,1159_project,1159_management,1214_trailers,1214_trucks,670_potash,670_homemade,12_acces d,12_canada post,566_fabric,566_fabric fabric,672_epoxy,672_glue,673_couleurs,673_couleur,49_covid,49_manufacturing
2010-03-01,39,62,52,61,76,70,61,60,60,34,43,69,37,37,47,24,28,34,75,77,72,6,51,54,21,27,72,56,50,92,48,24,74,73,50,69,48,28,15,71,35,55,1,45,74,9,44,15,39,8,57,49,73,19,47,59,83,54,61,83,14,32,25,42,45,31,20,19,36,64,13,67,68,6,6,4,13,68,69,14,75,47,66,45,75,19,92,38,34,71,40,67,50,62,47,84,51,59,26,57,26,35,57,55,74,75,35,70,76,76,32,38,24,13,17,37,47,47,64,55,59,50,82,62,29,40,12,30,53,56,80,76,31,31,7,30,29,35,27,36,71,62,21,19,13,26,30,36,40,39,12,20,33,14,62,4,8,42,76,74,24,33,4,51,10,55,87,32,28,79,39,58,56,16,57,65,5,36,2,12,38,41,58,45,73,49,64,22,43,32,30,53,21,61,39,58,44,69,78,75,59,81,38,9,41,41,58,45,56,63,25,35,84,99,63,76,44,45,24,42,13,50,27,1,41,42,0,0,62,61,77,56,13,14,58,42,9,4,31,40,38,58,69,56,12,79,47,72,18,4,22,23,75,17,96,46,31,34,41,27,9,0,38,28,13,48,53,55,70,65,37,35,75,17,42,42,18,10,48,34,0,43
2010-04-01,32,52,56,68,80,72,65,62,52,36,34,71,36,36,47,26,27,33,71,73,65,6,48,48,26,28,75,58,50,87,51,25,73,71,48,66,43,34,11,75,32,50,1,43,75,10,42,13,40,10,59,50,52,15,51,60,84,53,62,80,16,35,23,48,52,32,22,20,31,63,10,70,69,6,5,4,15,49,69,16,73,49,60,47,6,17,94,38,34,66,42,67,51,60,46,76,48,54,32,47,27,38,42,40,75,75,29,63,77,76,30,37,26,11,29,28,26,39,67,54,69,68,81,60,28,39,13,32,61,51,78,71,29,25,8,23,35,33,27,42,68,57,23,22,19,32,32,40,32,45,13,21,34,15,60,3,8,43,74,67,27,35,4,46,10,56,83,35,30,81,42,57,52,17,55,67,5,38,2,19,40,42,59,44,71,50,66,22,40,29,36,57,22,69,42,57,48,58,85,64,48,69,36,11,41,41,55,55,51,61,38,36,77,88,58,71,42,43,20,40,10,34,28,1,54,55,0,0,60,60,70,60,17,20,57,44,9,5,28,41,38,56,66,54,9,77,46,75,13,6,18,25,81,12,95,39,21,22,37,26,10,0,41,29,17,41,47,49,67,57,42,32,75,18,49,48,21,10,54,26,0,43
2010-05-01,35,56,54,69,74,70,61,63,64,35,45,61,35,35,49,28,27,30,67,76,67,7,44,46,29,28,70,50,48,79,52,27,65,72,51,68,44,32,9,63,30,52,1,46,74,5,42,14,29,4,55,39,35,14,49,43,60,42,67,67,22,37,21,49,49,29,19,18,35,73,9,59,62,8,6,5,14,49,60,15,69,45,63,44,5,19,95,40,30,64,39,70,51,55,52,77,41,47,33,44,27,42,34,32,74,75,27,56,67,77,30,36,21,10,22,24,33,35,73,58,67,65,76,70,29,39,12,30,61,54,79,70,54,34,8,25,40,43,26,37,66,59,18,27,16,28,27,36,33,38,12,19,35,16,70,4,15,44,67,62,30,36,4,43,14,56,82,35,27,78,42,65,52,17,51,64,6,62,3,13,43,41,59,44,65,52,70,24,47,36,41,58,23,64,42,65,41,47,75,66,47,73,36,10,42,42,61,47,52,64,45,43,75,85,62,74,42,42,24,39,15,47,29,3,61,60,0,1,58,67,79,55,30,30,77,47,10,5,20,42,36,58,63,56,9,30,51,72,13,4,22,18,100,15,67,28,49,24,37,22,5,0,37,27,8,41,49,48,65,60,44,30,75,17,41,41,18,9,40,38,0,41
2010-06-01,40,64,49,68,71,70,60,64,60,38,39,71,33,33,45,26,29,32,73,74,68,7,43,42,24,28,54,46,48,73,54,27,67,73,56,67,42,43,9,54,41,56,1,47,76,5,50,14,41,5,55,37,43,15,54,37,60,39,56,65,17,42,24,45,41,36,21,21,33,75,8,54,67,8,5,4,16,53,63,15,71,47,69,42,4,19,100,38,29,65,39,72,52,62,53,87,32,48,31,46,30,39,32,41,76,76,28,62,62,73,33,36,22,11,15,16,28,39,76,74,72,55,72,57,29,46,12,29,67,42,77,72,29,14,10,27,47,46,25,36,71,49,19,33,14,29,29,35,32,42,12,19,37,15,57,3,14,42,83,70,27,34,5,47,13,52,83,32,29,73,43,65,56,18,49,62,10,47,96,16,36,41,56,44,60,56,82,23,55,43,52,64,24,66,43,65,47,43,80,67,50,73,40,9,39,38,55,46,52,57,31,39,72,77,57,62,42,45,25,44,13,42,25,2,50,55,0,0,68,68,69,55,21,31,91,62,9,4,14,55,39,59,74,58,8,30,19,47,14,7,21,24,52,14,62,28,27,21,36,24,5,0,38,27,11,41,49,49,71,49,43,33,76,17,42,42,20,11,46,27,0,41
2010-07-01,46,87,52,55,81,74,65,65,67,45,40,62,40,40,54,30,29,35,66,79,68,7,42,43,24,30,53,47,43,73,52,32,66,83,67,80,38,40,10,49,36,53,1,45,72,5,49,14,34,4,58,37,41,14,77,35,59,39,60,85,15,45,17,40,40,48,18,18,39,65,9,50,60,7,7,6,20,48,60,15,69,48,62,38,6,19,96,35,27,60,39,76,54,59,48,78,30,39,29,42,32,46,35,38,72,73,30,58,60,50,34,37,23,11,7,13,32,32,58,66,61,55,65,65,26,38,12,29,51,58,75,62,34,23,22,30,60,51,26,36,68,53,26,46,12,24,29,40,24,35,11,18,42,17,65,2,18,39,71,62,27,35,7,51,11,48,80,31,31,75,46,73,53,20,53,61,5,32,38,34,44,45,58,45,68,70,82,29,66,56,64,73,27,74,47,73,51,45,71,65,55,81,38,13,42,42,44,44,53,66,9,41,62,68,48,54,46,48,28,42,12,47,27,2,41,43,0,0,59,67,74,50,26,34,74,56,8,4,14,54,33,51,76,50,6,25,10,33,17,5,18,23,54,20,68,27,30,24,36,24,5,0,40,27,12,44,48,44,68,55,31,36,72,17,40,40,22,11,28,18,0,41
2010-08-01,45,80,50,73,81,76,66,66,71,43,37,72,39,39,50,30,31,41,73,74,71,7,45,42,22,36,52,47,47,79,55,34,70,81,64,76,44,46,15,64,33,58,0,50,67,4,69,18,33,7,58,41,52,16,84,60,74,45,65,69,13,41,15,39,42,59,18,19,38,65,14,59,56,8,6,4,20,46,61,14,76,48,62,44,4,21,93,39,27,65,41,72,56,59,48,79,34,43,25,40,32,40,41,41,68,69,28,54,82,73,34,44,21,13,6,17,33,36,67,66,63,52,70,64,30,41,12,28,64,48,75,60,46,29,53,25,49,50,24,36,64,60,24,42,11,22,33,37,23,37,11,18,40,18,64,3,19,45,80,57,25,36,6,53,11,49,72,32,36,80,44,72,53,17,55,63,11,31,2,63,41,44,59,50,67,72,73,28,64,54,40,62,28,74,45,72,54,52,80,68,60,86,45,19,40,40,49,43,63,67,5,39,73,86,52,58,45,47,21,39,13,50,25,2,36,39,0,0,56,67,76,53,15,23,80,62,8,4,15,49,38,56,80,55,8,23,41,89,14,4,22,21,79,44,78,32,35,23,36,27,4,0,43,24,15,40,46,44,63,61,86,30,68,17,37,38,18,10,31,26,0,40
2010-09-01,31,56,52,75,71,72,60,63,58,36,44,72,38,38,46,26,29,38,70,78,70,7,50,40,21,28,51,41,37,68,53,31,67,70,47,67,54,60,24,68,34,72,1,46,66,4,67,17,29,6,54,39,45,16,73,52,64,41,57,61,12,43,17,35,38,84,19,19,38,65,23,61,63,10,4,3,17,45,60,15,75,50,59,42,5,17,90,45,32,67,40,71,56,58,44,76,33,45,23,46,30,39,41,48,66,67,25,54,93,100,32,42,21,12,12,28,36,43,66,60,60,50,72,62,31,45,12,27,53,53,71,61,49,39,60,26,29,37,23,33,61,57,21,23,11,23,28,32,25,38,11,19,35,15,61,4,24,45,67,52,24,34,14,49,10,51,70,33,27,75,39,56,52,18,48,58,6,29,3,31,40,41,62,53,57,49,56,29,40,34,18,39,25,67,39,56,51,63,77,66,52,78,33,13,39,39,75,48,61,60,8,37,73,85,58,64,38,40,23,40,17,51,25,2,34,36,0,0,60,62,69,48,11,14,86,58,9,4,15,55,38,56,74,55,13,22,40,81,22,8,21,22,56,33,79,31,58,19,37,27,4,0,37,27,11,40,50,52,61,58,59,36,66,17,42,43,18,8,53,29,0,42
2010-10-01,33,55,56,62,67,65,58,58,52,33,40,66,42,42,47,26,28,36,75,69,69,6,50,50,19,24,47,38,36,73,50,31,62,63,42,57,50,49,29,63,33,58,1,55,67,4,51,15,30,2,51,37,40,16,47,34,60,38,46,63,10,56,19,41,41,80,17,18,39,55,29,59,63,13,5,4,14,47,62,14,68,43,61,41,5,14,84,40,33,64,40,66,54,50,46,71,42,41,25,48,31,34,47,55,67,67,24,55,75,81,32,39,17,12,22,36,30,35,60,59,61,54,60,58,29,38,12,27,58,45,67,54,33,15,21,27,20,33,22,29,54,52,21,20,12,23,26,31,26,40,11,19,32,16,58,6,20,47,63,51,22,30,17,50,13,52,72,29,21,74,32,42,51,16,46,58,5,39,2,22,37,38,54,48,51,44,52,31,35,26,11,36,24,65,32,42,49,52,65,59,46,70,36,9,43,43,58,41,58,59,19,42,66,77,48,55,33,36,20,38,13,49,26,2,36,38,2,3,68,63,68,47,9,16,59,45,10,4,17,47,35,53,79,51,13,22,45,77,15,6,22,25,56,12,76,40,40,26,36,30,3,0,45,27,11,43,54,50,54,54,64,40,67,17,45,46,16,10,52,31,0,34
2010-11-01,37,59,64,57,58,66,50,56,51,29,41,70,39,39,51,26,30,37,76,75,65,6,51,51,20,25,38,35,35,62,51,46,62,64,38,56,51,52,34,64,44,59,1,55,67,4,63,17,32,8,51,33,43,13,42,44,58,36,47,53,10,30,22,41,37,40,18,20,36,61,35,61,60,22,5,4,14,46,62,14,69,44,61,44,6,13,83,40,34,61,40,69,50,52,42,70,40,45,38,53,26,33,48,58,67,68,25,57,75,77,33,40,21,12,19,32,50,33,70,59,60,50,64,60,31,47,13,31,67,57,64,56,32,19,10,30,16,28,24,45,46,54,21,13,10,20,26,33,27,40,12,21,29,15,60,5,15,39,61,56,22,25,18,54,26,49,71,33,22,74,36,51,50,18,40,52,7,41,2,20,38,40,57,50,44,38,48,27,34,26,10,35,37,75,37,51,50,46,68,65,51,66,38,10,41,41,97,46,67,62,38,40,66,76,46,52,31,33,23,40,14,47,26,1,37,39,1,2,64,59,68,44,6,12,64,46,10,5,19,43,37,54,82,53,16,23,45,77,20,4,28,28,38,18,78,34,41,29,35,24,4,0,45,24,12,46,50,53,46,55,83,38,67,19,43,43,17,10,50,32,0,38
2010-12-01,38,55,55,52,49,60,47,54,43,30,34,64,45,45,52,27,30,32,58,64,59,6,40,45,19,25,34,32,30,49,46,56,64,58,33,47,52,57,37,68,56,65,0,73,73,4,75,15,25,3,51,27,27,13,45,46,44,30,41,49,8,28,23,32,31,21,22,24,33,57,38,64,60,16,6,5,15,38,59,14,75,39,56,40,6,17,86,41,28,63,45,74,51,44,40,63,31,40,47,39,26,36,51,56,74,75,24,52,67,65,33,35,23,14,20,34,29,27,60,62,56,46,50,44,26,38,17,42,50,51,52,36,23,9,10,35,14,30,35,58,44,52,18,18,11,21,25,28,24,38,17,35,36,31,44,5,11,44,49,45,21,22,21,59,46,40,73,35,25,69,42,64,47,14,40,52,9,35,2,26,40,38,59,45,38,35,46,42,38,20,11,34,48,88,42,64,66,40,63,63,46,60,49,9,46,46,100,62,62,79,28,40,52,57,34,36,26,29,17,37,24,46,26,1,40,40,0,0,58,57,55,36,6,10,60,39,10,4,20,47,32,44,84,42,14,26,49,62,15,5,23,17,27,12,83,37,22,22,36,28,3,0,37,24,7,34,48,40,43,53,38,37,74,31,32,32,12,8,40,25,0,30
2011-01-01,43,62,46,65,56,66,46,60,45,29,41,67,45,45,49,23,35,37,78,71,61,7,47,52,21,35,74,43,35,85,59,28,84,70,39,59,52,51,22,51,44,68,1,46,77,5,55,14,22,6,43,36,51,12,43,39,64,39,39,42,9,25,19,33,35,29,21,23,29,56,22,47,56,17,6,5,20,41,65,13,68,61,52,41,32,16,79,41,27,62,57,80,54,51,43,64,33,42,31,44,27,32,96,95,78,78,34,71,71,77,36,41,27,18,26,43,35,40,80,72,57,47,65,50,35,48,12,33,57,60,75,66,49,29,6,37,21,32,27,35,50,54,19,12,15,26,26,33,27,38,12,27,32,17,50,7,14,37,53,46,21,26,26,56,12,50,73,31,29,72,30,48,51,19,42,52,4,40,2,18,35,39,76,73,86,58,50,38,40,23,23,54,23,55,30,48,50,46,67,65,68,100,41,10,46,46,80,50,62,70,34,30,86,90,54,74,39,38,13,31,17,44,26,1,41,41,0,0,76,59,60,48,10,11,63,40,11,5,43,55,32,41,81,40,15,31,39,79,18,7,20,24,30,14,80,29,27,16,37,36,5,0,40,26,3,35,58,50,49,55,58,34,78,24,35,35,13,9,42,27,0,35
2011-02-01,42,54,55,60,59,68,49,59,47,26,43,67,44,44,51,24,33,36,82,68,56,6,48,56,19,27,83,46,36,91,60,23,81,70,41,61,52,43,18,50,32,67,1,57,70,7,52,16,25,5,42,36,52,12,32,33,66,40,42,48,10,26,24,40,36,33,24,21,33,55,17,45,58,16,9,8,20,44,67,11,64,61,63,43,75,19,77,45,30,62,55,80,56,47,50,65,38,41,30,45,29,32,76,82,71,71,31,68,65,73,36,39,26,15,29,36,42,40,78,74,62,46,70,51,36,48,12,34,48,50,76,64,40,28,6,30,24,31,24,31,49,57,20,15,13,23,24,28,31,43,12,28,31,18,51,7,16,39,63,52,20,26,23,53,12,51,69,29,24,63,30,45,50,20,46,53,7,41,2,14,34,37,56,56,72,46,52,34,44,35,23,50,18,44,31,45,45,52,68,67,57,82,37,8,47,47,52,39,58,74,18,37,95,97,53,71,37,38,16,33,15,52,26,1,51,51,0,0,76,59,59,49,10,12,70,41,12,5,70,65,33,46,82,47,17,57,45,84,23,9,25,19,35,12,74,27,31,26,38,41,7,0,54,28,5,37,60,51,49,60,74,41,70,25,36,36,14,9,46,32,0,40
2011-03-01,39,54,54,60,69,73,59,69,53,28,49,65,41,40,45,22,33,37,77,69,61,9,51,51,23,31,91,50,39,87,66,24,76,67,40,60,54,60,16,62,29,69,1,51,71,11,52,12,26,4,43,34,45,11,34,51,63,37,52,59,11,29,21,38,35,34,23,23,32,57,15,60,63,19,11,9,19,48,61,13,64,62,59,51,20,17,75,52,30,59,56,80,63,59,51,71,38,49,32,49,28,33,57,65,71,72,29,70,63,59,35,40,20,16,26,31,48,45,82,73,58,49,73,51,33,44,13,34,56,54,77,67,33,22,7,31,23,32,22,32,56,59,20,15,13,25,28,35,28,47,12,27,32,17,51,5,21,35,83,61,21,29,30,49,10,49,69,34,26,65,32,44,51,20,49,57,7,35,2,11,36,39,56,56,71,45,52,30,45,32,32,52,19,47,32,44,48,57,74,64,52,70,37,10,41,42,47,43,58,67,24,36,100,92,53,66,40,40,21,37,17,47,27,1,75,76,1,0,76,59,66,55,14,14,70,47,13,5,38,52,34,48,82,47,18,77,52,74,22,10,27,28,31,17,87,25,33,25,39,46,11,0,45,24,7,41,57,48,56,60,67,30,72,24,40,40,14,8,38,35,0,37
2011-04-01,39,54,50,66,82,73,70,66,53,31,51,59,42,42,47,22,31,36,68,63,56,6,49,46,30,31,94,50,39,88,73,27,70,65,37,61,51,49,13,68,28,67,1,54,84,11,52,15,25,3,42,34,41,11,39,56,63,37,52,56,13,32,19,38,42,41,23,24,28,55,12,68,57,12,17,16,27,39,58,11,58,64,65,50,6,18,75,51,28,60,56,83,61,56,51,61,38,38,34,43,26,32,40,51,84,84,26,66,59,56,33,38,20,13,44,31,46,33,82,82,65,61,72,57,33,41,11,34,48,54,74,61,32,15,12,28,28,39,29,38,69,58,21,24,18,29,28,36,33,47,11,26,33,19,57,6,23,40,74,55,26,33,27,47,11,47,70,34,26,65,31,46,48,22,52,61,7,27,2,10,34,39,55,56,67,97,53,31,45,29,31,50,23,50,33,47,46,45,74,65,46,62,37,10,45,45,49,39,55,63,39,34,86,86,53,65,40,42,17,35,15,45,27,1,45,44,3,0,79,61,64,50,18,16,77,53,10,4,27,54,36,46,87,45,14,72,55,82,22,9,26,21,25,10,100,29,30,18,41,47,11,0,51,25,8,41,59,44,69,59,53,36,84,23,39,39,14,9,47,37,0,35
2011-05-01,49,60,51,68,78,69,65,60,59,31,48,57,41,41,49,23,32,39,71,67,54,7,43,46,35,30,90,49,41,87,71,29,69,66,40,62,53,45,10,69,30,65,0,53,81,7,50,14,21,3,42,34,37,12,40,35,62,37,49,50,19,34,21,43,40,32,24,24,34,57,9,69,56,11,19,18,26,46,62,11,55,63,61,48,5,15,77,54,24,56,54,83,58,57,52,64,36,39,36,42,32,35,30,41,81,81,26,66,53,61,34,40,18,12,31,25,39,42,92,86,66,70,71,65,35,50,11,39,48,46,78,62,39,33,10,26,33,43,28,39,69,50,18,20,18,28,28,35,31,40,11,32,37,19,64,6,50,39,78,57,32,32,24,47,13,49,70,29,25,61,34,49,51,20,48,58,5,27,2,11,38,39,53,51,61,72,54,31,48,38,40,56,26,50,34,49,46,41,75,60,46,61,34,11,44,44,47,33,53,63,42,33,88,85,53,68,41,41,19,39,20,45,23,1,45,50,6,8,74,63,64,48,28,24,85,63,9,3,20,51,33,41,83,41,15,31,56,69,21,10,23,21,23,12,89,25,25,24,39,47,7,0,47,23,10,38,54,38,68,51,50,37,81,29,36,36,20,11,42,32,0,32
2011-06-01,45,65,45,69,72,69,55,59,59,34,47,64,42,42,48,28,33,40,74,74,58,6,41,41,32,29,87,47,39,85,72,31,74,70,45,64,54,50,8,62,29,68,0,45,89,6,51,13,21,2,44,32,37,11,52,35,63,35,44,53,18,42,19,43,49,39,24,26,34,53,7,62,57,9,10,8,23,50,62,14,56,65,62,48,5,21,80,59,27,54,56,89,59,56,53,73,33,38,38,40,34,39,30,42,89,89,28,64,51,63,35,43,20,11,31,24,30,35,87,84,62,70,75,61,33,40,13,56,49,56,74,57,46,32,11,23,41,52,29,40,65,54,22,36,14,26,25,31,33,45,12,53,42,21,61,6,67,43,81,56,29,33,30,48,13,51,73,28,26,60,37,53,53,28,50,71,9,35,3,11,39,41,54,51,55,52,61,35,57,49,53,61,27,50,37,53,46,38,71,62,47,68,34,10,45,45,45,38,56,64,27,30,76,81,48,58,40,40,22,36,16,51,23,1,36,38,0,0,73,61,61,47,32,32,86,55,8,3,16,55,32,44,78,43,12,25,22,46,20,12,29,25,24,13,71,21,23,16,35,45,6,0,52,27,6,38,57,44,62,56,56,31,89,47,34,34,23,11,31,29,0,34
2011-07-01,72,91,49,56,75,72,56,60,71,36,42,67,44,44,53,33,34,37,69,70,56,7,41,38,31,36,87,49,37,82,74,34,77,80,67,72,55,55,10,55,30,67,1,54,100,5,47,15,25,8,45,34,30,13,57,38,68,37,52,50,14,45,15,34,51,50,22,22,35,51,9,50,52,10,10,9,28,37,59,12,57,70,55,45,4,17,84,62,26,56,62,97,59,59,59,64,28,35,41,36,33,38,37,46,100,100,31,66,45,38,37,39,24,14,11,14,18,31,86,83,61,59,67,62,31,39,12,36,48,48,71,51,35,25,16,42,56,61,31,44,69,54,23,59,15,28,31,43,33,48,12,27,45,23,62,4,55,40,68,57,28,35,30,55,11,44,75,31,29,66,39,61,51,26,53,66,8,50,5,21,43,42,56,52,61,64,70,35,70,60,65,72,31,57,39,61,50,35,72,68,55,76,40,14,47,47,47,35,55,67,11,34,67,73,45,55,45,45,17,39,19,48,24,1,48,50,0,0,81,65,65,50,35,36,82,54,8,3,13,63,32,41,84,40,12,24,12,35,27,11,25,22,18,29,63,18,17,19,36,56,5,0,54,24,7,30,51,37,69,56,44,39,100,22,36,36,23,9,32,31,0,29
2011-08-01,55,85,41,65,71,74,59,66,68,38,55,63,42,42,50,33,35,39,72,72,55,7,42,39,28,47,89,51,41,85,78,35,81,71,54,66,54,57,15,66,32,86,1,54,98,4,81,18,22,7,48,36,46,12,66,47,76,40,49,52,11,40,15,36,47,67,24,23,34,64,13,65,52,10,12,10,28,39,63,11,99,69,58,46,4,16,81,57,23,57,62,90,59,58,56,70,32,35,37,33,35,45,37,46,99,98,28,62,62,54,36,41,26,14,7,17,48,35,96,94,61,64,67,63,36,50,12,34,57,50,71,54,36,18,54,35,48,54,27,39,65,57,23,51,13,24,31,39,29,48,12,26,37,23,62,6,50,38,73,53,26,37,29,54,12,45,74,30,34,66,38,60,50,23,52,61,4,45,3,52,41,42,52,52,64,87,61,33,74,55,43,63,32,57,38,60,50,45,77,62,56,77,46,20,43,43,48,47,60,67,5,34,82,90,46,53,43,44,24,38,19,67,36,4,60,62,0,0,79,64,61,53,21,22,97,63,15,5,17,60,30,41,85,40,18,23,64,89,23,11,30,22,29,46,63,19,28,13,38,55,4,0,49,23,5,33,54,37,65,59,47,30,100,23,38,38,22,10,39,38,0,32
2011-09-01,35,53,47,77,66,69,55,61,58,35,57,58,43,43,49,31,34,38,83,73,61,7,55,44,26,40,79,41,36,90,75,37,83,62,39,57,59,54,23,70,33,88,1,48,93,4,78,19,24,6,44,34,41,13,61,52,72,37,41,54,10,44,18,37,31,72,23,26,37,59,22,70,59,10,10,9,27,38,62,13,76,68,58,50,4,14,76,64,30,59,60,90,62,54,54,64,39,39,35,47,33,37,38,54,93,93,29,61,72,78,36,40,24,12,15,31,42,42,83,83,59,61,67,66,39,48,12,32,58,43,72,56,42,25,76,36,29,47,27,40,56,59,21,32,12,27,25,31,26,40,12,25,36,21,66,9,40,33,67,59,24,34,32,58,11,50,77,33,30,64,33,49,44,21,47,56,12,41,4,39,40,38,55,60,54,50,49,34,48,38,18,43,33,58,33,49,48,55,71,63,50,71,36,14,44,44,47,51,62,62,9,33,79,90,49,65,37,38,18,36,19,58,26,2,42,44,1,0,76,63,59,52,14,17,90,53,9,4,15,69,33,42,81,43,27,22,64,78,27,16,28,24,36,33,67,20,41,22,35,64,4,0,49,25,10,42,65,46,55,61,51,36,93,23,38,38,19,10,80,43,0,38
2011-10-01,38,56,49,58,65,67,54,60,53,31,56,60,47,47,48,29,33,39,73,67,57,6,50,53,25,35,76,35,33,89,70,37,73,57,32,51,60,99,28,67,32,82,1,49,80,4,63,15,24,7,41,33,36,11,44,35,68,36,43,50,11,53,16,42,36,59,20,22,33,53,28,66,64,11,9,8,29,41,50,13,58,60,52,50,5,14,72,61,30,51,60,80,62,50,51,62,39,35,29,48,30,37,42,56,79,81,26,58,59,62,34,42,21,13,27,37,39,37,82,82,57,55,63,60,38,55,11,31,55,53,68,51,35,25,32,43,20,35,27,39,50,59,27,22,11,26,22,29,28,42,10,24,33,23,60,10,30,40,62,49,23,31,36,57,14,47,69,30,27,63,29,37,47,21,45,53,7,56,3,20,38,37,50,56,58,51,44,37,43,30,12,37,33,57,29,36,50,53,67,57,45,70,31,11,47,47,55,40,58,59,22,36,73,81,44,52,34,35,15,32,24,63,26,1,42,43,2,2,75,58,60,52,13,23,90,51,10,4,16,62,30,43,83,42,26,20,65,74,25,13,27,25,27,14,56,22,36,22,35,52,4,0,45,24,7,40,69,45,49,59,51,39,80,22,44,44,16,9,50,39,0,34
2011-11-01,41,66,53,56,59,63,47,54,45,31,60,73,44,44,49,30,34,42,76,66,53,8,49,54,25,36,66,31,30,77,73,51,68,54,28,48,61,70,35,65,43,85,1,56,73,4,73,15,26,14,40,29,37,14,38,40,60,31,41,51,10,27,17,37,30,38,19,20,31,54,32,64,62,16,7,6,20,49,42,13,57,61,60,49,5,13,68,61,31,49,58,75,73,50,50,68,43,40,33,46,30,34,46,53,73,74,27,61,60,63,35,44,22,12,27,34,49,40,86,79,59,53,62,50,37,55,11,32,50,48,62,50,36,17,10,48,14,35,27,47,45,59,24,17,10,21,24,32,31,51,11,26,32,22,50,12,18,35,64,41,24,28,32,54,26,44,59,32,26,63,29,41,43,21,42,47,5,46,2,16,38,39,50,63,48,40,37,36,41,29,11,34,43,60,29,41,53,45,60,55,42,56,44,10,44,44,70,43,64,62,37,34,78,87,44,52,30,31,17,33,23,57,25,1,40,41,1,1,74,58,60,50,8,19,78,48,9,4,19,51,33,46,89,45,24,21,67,73,26,11,33,26,20,11,51,21,26,26,32,49,4,0,50,22,7,41,62,49,45,60,40,38,74,24,41,41,14,10,47,43,0,36
