date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2014-04-01,0,0,0,18,20,0,29,0,58,62,44,10,29,11,13,13,21,0,0,28,0,50,93,58,76,59,21,12,0,42
2014-05-01,3,0,0,13,26,0,42,47,70,73,34,64,25,11,8,7,22,0,14,29,0,27,94,65,93,48,17,13,0,39
2014-06-01,8,0,0,17,21,0,30,0,49,41,24,36,42,11,5,8,0,0,0,16,0,15,90,53,100,47,31,18,0,44
2014-07-01,4,0,0,17,23,0,22,0,58,64,28,23,20,11,8,8,24,0,0,16,0,15,91,69,85,50,18,12,2,36
2014-08-01,0,0,0,15,37,0,22,0,46,61,38,60,28,12,11,0,0,0,15,25,49,15,93,62,90,42,6,9,0,33
2014-09-01,7,0,0,15,38,0,100,0,61,58,18,67,33,10,59,0,46,0,0,23,0,28,96,59,85,54,23,18,40,34
2014-10-01,3,0,0,13,80,0,28,0,68,62,33,53,43,14,47,7,22,0,14,29,0,13,91,51,62,46,16,6,30,60
2014-11-01,7,0,0,16,56,0,63,0,52,56,34,33,63,14,33,0,22,0,28,15,0,14,98,60,82,46,6,10,16,63
2014-12-01,10,0,0,19,70,0,13,0,68,71,30,43,50,12,27,0,22,0,0,22,0,0,100,63,58,36,11,18,6,59
2015-01-01,6,0,0,11,49,0,31,0,55,69,20,10,41,13,27,6,61,0,13,14,41,13,91,54,56,41,16,12,10,50
2015-02-01,7,0,0,11,22,0,44,0,62,73,31,33,26,13,20,0,23,0,14,23,0,28,89,59,86,48,12,7,7,52
2015-03-01,29,0,0,14,43,0,40,0,65,49,36,41,12,14,22,7,0,0,40,14,0,64,90,54,85,46,16,17,9,42
2015-04-01,19,0,0,12,27,0,49,0,56,84,36,20,18,19,21,0,0,0,13,21,0,13,90,60,90,58,16,17,6,49
2015-05-01,7,0,0,15,49,0,7,0,60,65,25,42,12,27,7,7,43,0,0,22,43,39,89,59,68,48,22,17,3,53
2015-06-01,17,0,0,17,31,0,39,0,56,61,29,53,61,17,20,20,0,0,0,7,43,13,85,61,57,53,22,8,13,42
2015-07-01,36,0,0,12,39,0,36,0,52,53,41,31,42,18,31,7,0,0,13,7,0,39,88,69,97,51,11,20,14,48
