date,841,47,1190,1191,1140,1213,1013,1214,806,810,1317,273,148,1147,1212,610,815,1294,170,138,89,473,803,121,276,650,73,355,1146,18,1225,270,659,1268,38,844,614
2011-09-01,51,49,27,42,45,51,32,60,35,34,20,40,38,36,30,70,51,60,50,54,58,45,29,35,63,58,60,43,40,58,59,64,46,13,66,35,58
2011-10-01,50,51,29,34,35,36,33,57,34,43,21,36,41,34,28,67,51,60,49,59,64,54,25,34,66,58,62,36,40,61,60,66,49,13,62,37,53
2011-11-01,56,47,29,29,31,25,33,55,32,42,22,32,48,36,25,69,51,61,49,59,72,46,22,35,69,58,75,40,53,67,69,71,52,12,64,37,64
2011-12-01,67,43,25,25,30,22,28,50,32,33,21,34,52,33,22,63,45,59,43,48,54,42,19,39,70,48,84,45,54,71,72,63,45,11,58,36,62
2012-01-01,49,45,26,26,36,29,31,53,34,38,20,36,58,34,22,67,46,57,47,50,52,43,28,38,66,53,57,42,38,57,57,66,52,12,64,37,56
2012-02-01,46,47,29,31,37,38,30,56,34,42,20,38,57,35,24,69,48,59,46,50,51,44,30,35,67,56,52,34,31,56,55,62,53,13,62,36,62
2012-03-01,46,51,28,43,41,49,33,69,34,47,22,47,46,35,30,72,51,61,52,61,58,51,30,36,70,59,55,33,37,59,60,63,52,16,68,36,63
2012-04-01,49,54,26,51,42,58,36,74,37,49,20,56,37,37,34,75,54,60,52,66,64,51,24,39,67,60,55,35,32,59,70,63,51,18,67,35,65
2012-05-01,47,52,31,52,45,63,33,70,35,41,18,49,31,37,33,69,51,60,52,64,58,47,19,37,64,62,56,32,29,57,69,58,50,14,65,35,58
2012-06-01,46,50,30,51,50,66,31,68,39,36,20,50,28,36,34,70,49,60,49,61,57,46,21,37,67,61,54,31,29,56,69,58,49,15,62,32,56
2012-07-01,46,52,24,52,62,75,29,63,33,38,20,47,28,36,32,69,49,61,53,62,56,45,19,35,67,61,56,32,33,54,70,57,44,12,62,32,54
2012-08-01,46,50,25,50,56,70,29,64,33,34,19,44,32,34,32,71,49,59,54,65,55,46,23,36,68,57,57,36,37,57,68,61,47,13,64,36,48
2012-09-01,47,49,32,40,45,52,32,63,34,38,21,41,38,35,33,71,49,59,52,65,59,47,23,38,65,60,58,39,35,59,70,65,49,15,64,35,56
2012-10-01,46,46,26,32,35,36,31,61,32,38,21,33,44,33,27,69,46,57,51,62,61,44,19,37,64,58,56,32,35,59,65,62,49,15,60,35,52
2012-11-01,53,46,26,27,32,23,31,57,30,38,20,30,48,32,25,69,46,57,46,62,63,42,19,35,64,58,70,33,45,64,77,69,50,14,60,34,61
2012-12-01,59,41,25,23,29,20,28,48,32,32,19,32,59,30,21,62,42,49,40,53,52,38,14,38,66,48,79,39,46,68,79,61,40,11,56,31,54
2013-01-01,44,45,28,26,35,32,31,56,35,35,21,36,67,33,22,70,45,53,49,60,50,43,24,38,66,56,53,39,32,59,62,68,49,12,64,34,58
2013-02-01,45,47,24,29,37,39,31,60,34,36,20,38,66,35,22,73,48,57,49,58,50,42,27,39,71,55,48,33,29,57,56,62,48,15,63,34,64
2013-03-01,48,49,24,36,38,47,32,69,39,37,21,42,53,32,26,73,48,55,51,61,55,45,27,38,67,57,52,29,32,56,61,62,46,13,63,32,67
2013-04-01,43,51,25,46,41,55,31,75,36,37,21,48,39,32,31,75,51,58,58,71,61,45,21,36,64,62,51,32,25,56,63,62,54,13,67,35,63
2013-05-01,46,50,22,51,48,62,30,72,41,34,19,51,31,35,33,71,49,55,58,84,58,44,16,36,64,62,53,28,23,54,62,57,48,14,63,30,53
2013-06-01,45,51,27,49,50,66,34,72,46,34,19,50,29,37,33,71,50,55,50,73,56,44,19,38,68,63,53,29,31,54,62,58,47,14,61,31,55
2013-07-01,45,51,39,48,59,75,31,69,39,35,20,52,31,38,35,74,51,57,57,73,60,44,19,38,67,65,56,31,28,55,64,60,47,15,63,31,56
2013-08-01,46,53,26,46,53,71,31,69,39,34,18,53,34,39,32,77,53,58,59,75,56,43,21,37,69,56,57,36,32,56,78,64,46,13,62,30,55
2013-09-01,47,49,27,37,38,53,30,68,37,34,21,43,36,40,30,72,50,55,50,68,54,41,20,37,61,56,58,37,34,56,66,64,47,13,59,31,53
2013-10-01,48,46,27,29,31,40,31,64,38,33,19,40,42,37,28,69,49,56,49,70,63,40,18,37,62,61,60,31,31,58,67,64,51,12,61,34,55
2013-11-01,56,47,25,25,27,24,31,60,34,36,21,35,45,34,25,66,47,55,43,67,65,39,16,36,63,56,75,35,44,65,81,69,49,13,58,32,60
2013-12-01,68,42,24,22,25,20,29,53,33,32,19,31,63,33,22,65,42,49,38,61,55,35,13,40,63,51,85,36,47,66,84,62,44,11,53,29,56
2014-01-01,49,44,24,24,30,34,29,59,34,33,19,33,62,33,21,68,45,50,51,61,50,38,22,39,64,58,55,33,30,54,64,66,48,12,61,31,55
2014-02-01,46,45,24,24,32,38,26,60,30,33,20,34,58,33,20,70,44,51,43,59,47,39,22,35,66,54,47,27,29,51,55,60,45,13,57,30,48
2014-03-01,47,48,22,31,34,46,31,69,34,35,19,39,55,64,23,72,48,51,52,64,54,42,27,36,65,57,50,29,32,54,63,66,46,13,61,31,58
2014-04-01,51,51,25,44,38,56,31,76,36,37,20,46,40,42,29,76,51,55,55,74,64,45,19,40,65,60,54,28,27,54,71,64,45,15,63,30,56
2014-05-01,50,51,23,47,42,63,30,72,37,35,19,47,32,40,29,70,48,52,52,70,59,40,15,37,66,63,53,26,25,52,73,60,44,13,62,29,51
2014-06-01,47,47,24,45,49,63,29,69,34,33,18,46,29,36,30,67,48,53,48,67,54,40,17,35,60,64,54,28,27,49,66,57,46,14,61,26,45
2014-07-01,47,50,21,44,54,74,29,71,30,34,18,45,29,39,32,72,48,53,57,68,56,39,17,38,65,63,55,30,28,51,73,61,42,13,60,27,47
2014-08-01,51,48,22,39,52,68,27,67,33,32,19,41,32,36,30,71,49,52,50,67,53,40,19,38,65,56,58,31,30,51,76,65,40,12,58,27,48
2014-09-01,49,46,22,32,38,50,29,65,30,33,19,35,38,34,26,67,47,54,50,66,55,38,18,37,61,60,56,33,32,52,71,67,43,11,59,29,48
2014-10-01,51,44,25,25,32,35,31,61,30,33,18,31,40,34,26,68,44,52,46,65,58,38,15,36,59,59,55,30,29,53,71,66,46,14,57,31,48
2014-11-01,57,44,24,21,27,23,27,59,27,32,18,27,48,31,24,69,43,51,42,66,66,36,14,36,60,57,73,30,39,59,85,69,45,14,54,28,51
2014-12-01,63,39,20,20,26,19,27,53,28,29,18,27,51,31,20,61,39,48,37,59,49,35,11,40,65,47,78,34,45,62,84,63,46,18,51,28,51
2015-01-01,48,41,20,20,31,29,27,54,31,31,17,31,56,30,18,65,42,48,41,60,47,36,19,39,63,51,53,31,28,50,64,65,46,17,57,28,45
