date,569_Cineplex Entertainment,23_Dance,47_Car,815_Canada,170_Driving,249_Health,71_Recipe,276_Restaurant,634_Clinic,250_Hospital,168_Fire,437_Disease,11_Canada,29_Sales,96_RE/MAX,18_Canada,67_Hotel,179_Hotel,5_Download,68_Canada,78_Xbox,696_Jewellery,329_Canada Revenue Agency,95_Staples Canada,423_Bankruptcy,279_Credit,1160_Business,813_Student,466_Mortgage loan,468_Car,46_Plant,750_Forest,747_Fish,121_Circulaire,123_Cigarette,697_Shoes,1176_Printing,1268_Price,288_Canada,248_Jean Coutu Group,30_Hewlett-Packard,287_Valve,612_Film,13_Google,31_Java,7_Royal Bank of Canada,38_Insurance,969_Lawyer,477_Architecture,25_Marketing,380_Veterinarian,1010_Vacation,726_Desjardins Group,76_Canada,74_University,256_Clinic,508_Unemployment,20_National Hockey League,1199_Quebec,144_Hair,748_Tractor,48_Door,255_Clinic,50_Canada Post,664_Logistics,60_Job,802_Job,621_Food,1140_Boat,841_Flyer,289_Truck,665_Ship,662_Airline,354_Canada,666_Train,1150_Canada Post,277_Liquor Control Board of Ontario,650_Door,651_Bridge,652_General contractor,158_The Home Depot,1143_Netflix,70_Gift,271_Refrigerator,270_Furniture,233_Waste,473_Car,1339_Carpool,932_FIFA,882_Dog,94_Yoga,293_Wedding,205_Car,208_Park,1081_Rent,73_Walmart,185_Model,610_Truck,206_Cruise ship,1003_Backpack,918_Menu,355_Book,145_Massage,894_Theatre,960_Employment,961_Résumé,378_Rent,465_Insurance,1164_Canada,784_Stock,1209_News,396_Election,408_Newspaper,832_Flooring,952_Swimming pool,1139_Bank,107_Stock,343_SQL,77_PayPal,278_Tax,1300_CEGEP,730_Git,341_Salesforce,334_Trade fair,314_Antivirus software,718_Outsourcing,728_Server,1162_Canada Revenue Agency,53_GoDaddy,342_Enterprise resource planning,1159_Salary,1214_Truck,670_Fertilizer,12_Canada,566_Textile,672_Adhesive,673_Color
2015-07-01,12,54,67,68,78,51,50,57,51,67,80,13,47,46,6,38,66,57,32,33,36,5,8,55,31,59,20,56,33,77,19,43,48,39,64,65,50,10,43,0,6,68,26,64,19,26,62,78,28,32,39,57,0,53,30,59,11,4,16,77,69,53,18,28,58,38,19,41,59,69,74,32,17,27,43,28,9,53,45,43,47,81,17,63,73,64,39,16,9,51,69,59,55,82,51,47,33,80,18,41,40,23,81,35,24,8,62,45,56,9,58,0,23,57,78,35,6,31,88,40,24,59,62,14,10,10,28,31,84,6,50,72,23,51,19,53,36
2015-08-01,12,62,68,71,80,56,53,60,56,66,67,10,49,38,9,40,66,60,34,37,38,0,33,70,18,62,18,67,34,79,17,41,41,39,72,71,54,14,40,7,3,63,25,64,18,27,59,72,27,32,38,60,0,50,33,61,12,4,21,74,71,53,23,27,62,38,21,40,53,72,70,29,18,26,41,27,6,53,49,60,39,81,20,64,75,59,39,9,5,55,73,66,51,68,44,46,32,80,17,59,46,31,86,32,22,0,66,41,42,11,58,2,24,60,55,33,8,27,92,24,64,58,67,5,14,10,29,0,86,6,54,72,22,49,21,54,44
2015-09-01,18,66,64,65,70,56,55,52,57,68,65,20,47,42,7,44,54,47,33,42,34,0,24,67,19,58,18,61,30,69,14,45,43,40,69,71,66,11,38,0,5,67,25,76,21,25,60,76,35,38,50,43,0,49,43,62,12,6,19,59,70,52,20,27,52,39,27,49,33,72,65,28,15,21,46,27,3,53,50,25,35,82,17,58,71,62,38,11,8,47,79,50,36,28,24,42,34,76,18,41,45,40,79,34,24,22,55,38,56,9,60,3,24,57,35,29,6,31,87,23,57,64,68,20,11,13,26,30,91,8,54,60,16,51,21,40,54
2015-10-01,14,53,58,61,54,48,59,53,57,63,61,22,45,37,6,45,49,45,32,46,35,8,15,62,16,59,18,42,34,68,13,52,43,39,75,69,59,9,35,6,3,67,27,73,23,25,55,73,36,40,46,54,21,59,36,60,11,13,22,58,68,49,25,27,60,35,19,42,19,70,65,32,16,23,40,26,8,49,48,47,28,82,18,49,68,62,34,10,4,44,73,39,29,19,18,40,33,70,16,26,43,22,75,34,20,7,48,40,42,9,57,15,25,53,24,35,7,32,82,25,53,59,67,11,10,14,26,0,86,10,60,66,15,47,22,49,39
2015-11-01,12,55,55,58,52,47,53,53,55,66,59,18,53,32,3,65,46,41,30,58,55,13,8,75,18,57,20,37,29,63,12,48,38,43,67,77,60,9,37,0,10,67,26,71,23,22,54,73,37,43,54,52,0,57,36,60,12,12,19,67,70,52,30,29,52,34,25,47,14,77,65,29,19,21,73,29,8,52,47,46,36,81,35,56,79,61,33,13,4,46,80,32,27,15,19,54,32,65,14,32,40,23,82,36,18,0,45,36,43,9,74,1,23,56,23,37,7,31,84,24,55,64,64,13,13,16,29,0,83,6,54,64,12,52,17,55,48
2015-12-01,19,49,53,50,51,46,71,58,56,63,56,19,50,33,4,62,46,39,31,55,64,0,32,87,15,53,16,34,25,58,11,64,29,47,70,74,54,11,29,0,5,67,28,66,19,23,48,64,33,32,52,56,23,51,30,60,13,10,14,65,68,45,26,48,51,27,22,38,14,87,68,29,17,21,92,47,0,45,42,34,26,84,76,56,72,52,27,25,4,47,71,27,29,17,18,67,33,69,12,29,41,31,89,34,13,0,39,33,35,9,58,0,21,46,21,32,6,27,87,28,44,53,57,2,10,12,35,0,74,2,53,67,7,61,15,28,42
2016-01-01,26,60,55,55,59,50,57,58,63,70,62,23,49,36,4,44,58,49,26,45,42,4,16,60,57,62,21,49,29,62,13,100,35,41,71,62,57,14,32,7,7,68,38,67,20,20,53,77,35,39,57,66,22,56,39,67,14,13,15,65,64,47,27,28,57,37,30,49,23,69,64,30,21,21,31,28,3,47,59,38,24,75,20,47,82,64,32,49,4,48,96,55,31,20,32,38,29,73,18,29,54,31,77,31,21,0,64,34,47,13,52,0,22,61,28,33,10,29,69,39,51,58,59,10,7,14,32,0,70,2,55,62,14,50,23,36,47
2016-02-01,13,59,56,57,61,53,55,60,69,73,58,21,48,43,5,41,55,46,23,43,35,5,17,44,51,60,22,44,33,64,13,56,44,42,71,61,58,14,41,7,3,68,40,67,21,19,53,85,39,47,50,51,0,55,35,73,14,13,25,64,63,46,40,25,65,37,22,46,23,69,75,31,20,21,35,25,0,45,49,52,23,65,18,48,76,53,32,45,3,50,83,47,30,22,32,32,30,74,26,27,57,23,83,33,23,8,67,37,37,13,49,1,21,63,31,36,11,32,76,71,54,64,69,15,10,18,30,0,79,9,53,76,18,49,20,52,33
2016-03-01,13,57,59,60,67,49,52,56,66,70,64,28,52,42,4,44,56,47,24,45,32,0,8,49,60,63,20,45,34,70,18,56,44,43,62,73,58,10,41,7,4,70,34,63,21,18,58,81,37,45,48,53,21,55,35,71,13,13,24,61,63,47,39,26,59,37,25,53,27,67,67,27,17,22,32,26,3,47,48,48,30,66,17,54,74,58,36,35,3,51,80,43,34,24,33,37,30,77,16,31,58,22,77,34,21,14,72,41,34,12,58,2,21,65,32,30,11,30,72,91,46,63,69,25,8,15,29,0,82,4,46,67,20,51,22,44,91
2016-04-01,13,100,64,60,64,47,47,59,64,69,70,22,55,44,6,43,52,47,23,45,26,9,16,48,56,64,26,44,24,73,23,58,51,40,66,83,60,9,41,0,5,67,30,64,19,19,59,79,37,42,61,45,22,48,33,67,12,11,21,71,76,51,22,26,60,37,27,51,33,68,70,27,16,21,33,25,11,51,52,41,31,56,17,57,78,68,37,34,3,51,78,44,33,26,32,37,35,78,16,33,55,24,74,36,20,0,70,43,32,12,46,1,21,65,33,37,10,27,71,87,47,63,62,29,5,16,30,0,74,2,51,69,37,48,27,34,52
2016-05-01,10,88,66,58,77,50,47,64,66,73,100,16,56,45,13,44,53,49,23,45,24,9,25,42,58,64,25,40,37,70,33,58,53,40,76,84,59,10,44,20,3,72,27,63,18,20,64,82,32,41,61,37,0,46,31,70,10,9,22,73,79,59,28,25,51,36,30,48,44,66,72,28,15,21,38,25,11,59,56,65,32,55,19,55,72,73,36,46,3,52,71,46,41,43,42,44,26,79,20,31,49,22,80,31,27,8,74,53,27,13,48,2,22,60,54,30,10,30,68,42,41,68,69,17,4,15,26,0,75,5,54,70,49,47,25,48,43
2016-06-01,13,69,67,57,73,49,47,61,67,75,65,13,56,46,3,42,56,51,21,43,31,14,9,41,48,65,21,47,29,75,29,58,47,40,73,74,57,11,44,7,1,76,27,63,17,21,62,85,30,40,55,36,0,48,31,71,11,7,17,67,75,56,26,28,59,33,23,44,52,71,69,30,17,22,36,28,9,57,60,44,27,55,20,65,65,69,35,45,4,52,69,51,46,57,47,43,24,84,16,32,51,25,77,33,21,0,75,41,32,13,83,1,22,61,65,32,11,28,67,35,29,65,70,7,6,18,26,0,66,2,54,63,30,50,22,51,55
2016-07-01,11,56,67,62,79,48,48,72,65,73,66,23,58,47,2,44,68,62,21,44,26,10,0,53,63,68,24,51,28,75,22,46,51,40,69,69,51,8,42,0,4,69,26,56,15,20,60,78,30,33,47,44,0,49,26,69,11,1,18,68,71,58,31,35,60,29,20,41,64,73,75,31,19,26,38,35,9,58,62,27,34,58,17,73,78,63,37,78,4,57,66,59,57,88,64,48,25,91,18,46,60,26,79,41,17,16,79,42,31,13,78,1,22,64,73,33,11,27,69,33,23,63,64,5,8,13,22,0,65,3,50,76,24,58,23,48,44
2016-08-01,14,61,66,63,84,53,48,67,69,74,67,11,58,46,8,47,66,60,21,47,26,0,54,63,71,70,26,67,33,81,18,51,41,41,65,75,56,9,42,0,4,68,27,57,14,21,65,85,28,32,49,53,0,45,31,73,12,3,25,69,72,58,27,29,61,32,20,41,56,69,72,36,18,25,38,28,3,58,59,52,30,57,18,73,81,64,38,53,3,58,70,60,51,73,51,45,26,83,21,70,60,29,86,35,22,0,81,48,26,13,61,1,21,68,62,29,10,25,71,25,59,58,70,4,5,13,19,0,70,0,49,73,19,52,24,52,43
2016-09-01,9,66,63,57,75,53,52,61,73,75,64,14,54,45,5,50,54,50,22,52,25,9,26,48,66,67,22,65,26,73,19,52,42,39,70,79,63,9,38,7,4,71,29,61,19,22,61,84,37,40,75,48,0,44,42,75,11,5,20,62,74,56,36,25,60,32,32,52,32,69,77,31,18,22,35,25,3,57,46,73,28,60,17,59,79,61,39,31,6,50,76,50,37,30,25,42,24,74,23,45,53,43,85,33,21,0,70,39,27,13,57,1,19,65,37,33,10,27,67,24,48,66,69,12,6,15,20,0,71,7,52,76,16,46,23,48,36
2016-10-01,17,55,58,59,65,48,58,61,71,71,60,20,53,37,5,52,51,45,20,58,28,18,17,50,74,66,26,43,34,68,16,54,37,39,64,81,62,11,36,0,3,66,28,67,20,17,56,80,35,43,50,44,0,47,35,72,11,13,17,56,69,54,28,27,61,30,22,48,19,68,67,28,17,20,46,27,3,55,52,45,27,63,20,57,79,69,36,25,4,51,71,42,31,20,22,41,26,76,17,30,56,23,84,34,18,0,66,41,35,13,64,3,22,63,27,28,11,28,69,24,44,66,74,7,7,24,21,0,65,9,53,68,16,48,21,44,54
2016-11-01,14,51,57,53,55,48,49,60,71,70,56,18,59,32,3,77,46,42,20,72,36,0,16,67,71,66,20,43,30,68,14,53,33,37,61,82,67,9,39,0,2,69,28,60,21,16,54,78,32,50,39,48,0,53,35,75,12,12,18,60,63,54,33,31,58,29,26,41,13,81,66,27,20,23,100,31,3,55,40,52,31,56,32,57,78,67,32,24,3,52,75,31,27,17,19,53,25,72,12,34,58,22,86,35,20,0,58,38,47,18,68,26,19,60,26,31,16,33,73,25,44,75,74,11,8,26,20,0,70,0,59,67,11,55,27,52,28
2016-12-01,18,47,56,53,53,44,68,64,75,67,54,14,59,27,2,72,47,41,21,74,53,13,25,68,68,64,22,36,21,66,12,45,27,43,62,76,55,12,30,7,3,63,25,58,17,18,50,70,33,37,42,44,0,44,29,77,13,10,17,62,75,52,26,48,45,20,23,41,13,92,80,29,17,21,86,47,0,53,57,53,27,67,77,59,75,53,30,100,3,50,68,30,30,20,20,69,29,71,12,38,63,31,89,34,12,15,51,36,30,15,53,0,18,47,22,31,14,25,82,27,33,61,62,5,5,18,19,0,63,5,56,81,16,62,19,44,44
2017-01-01,15,57,55,54,59,51,55,59,80,73,56,21,54,37,3,50,60,49,22,51,33,0,23,52,69,78,21,51,42,68,14,56,40,40,59,62,57,13,38,6,2,70,36,57,19,18,59,74,36,45,47,71,21,55,36,80,13,15,21,64,70,51,42,32,52,32,24,45,22,64,71,30,24,21,36,31,3,52,48,77,28,64,21,58,76,59,33,22,3,55,98,52,33,25,31,41,28,74,19,39,63,34,83,29,24,7,70,37,37,16,55,0,19,61,30,38,13,30,78,41,45,79,69,12,6,14,21,0,76,0,60,72,16,52,21,43,42
2017-02-01,18,55,58,56,61,50,51,63,76,69,60,19,50,34,5,45,56,49,21,47,24,9,16,40,69,77,26,42,41,82,16,52,45,39,66,63,62,10,37,0,5,69,42,57,21,17,57,82,40,47,56,76,0,51,33,79,12,15,16,65,70,48,32,28,48,32,27,46,23,64,72,32,19,22,32,27,5,48,49,52,29,59,20,47,70,55,34,34,3,56,83,44,34,26,32,38,24,73,20,35,63,24,83,31,21,7,74,39,27,19,56,0,19,62,34,29,14,30,76,71,50,82,73,8,9,16,22,0,72,9,58,72,8,49,27,48,45
2017-03-01,19,57,62,61,68,53,47,60,76,71,57,23,52,43,3,44,56,51,21,47,27,0,7,46,54,79,25,43,46,76,19,47,43,40,69,78,70,11,40,0,4,78,33,58,21,18,60,84,39,48,55,51,0,52,34,78,12,17,27,66,66,49,37,30,65,33,24,48,27,65,80,27,19,23,36,29,0,50,49,63,28,56,17,53,76,54,36,26,3,62,82,44,37,32,31,38,23,81,20,37,63,24,81,36,26,6,80,41,39,20,52,1,19,68,33,25,16,31,80,94,43,87,75,16,8,20,21,0,77,6,59,75,15,52,31,45,44
2017-04-01,14,61,68,64,72,46,47,62,76,67,59,20,58,47,4,43,52,47,19,47,22,4,23,43,85,74,25,41,37,79,25,47,45,39,66,88,66,16,41,0,1,70,29,56,18,18,57,76,35,43,46,37,0,48,30,77,9,18,21,64,78,55,33,29,59,30,22,41,31,68,68,32,20,22,40,29,5,56,45,36,40,56,19,56,71,75,37,21,2,60,76,40,37,35,31,46,23,78,17,37,65,22,79,34,17,7,80,43,36,16,50,1,19,66,37,30,14,28,72,90,38,72,67,19,7,17,18,0,69,2,58,70,27,50,26,51,84
2017-05-01,10,70,69,62,78,47,43,67,78,73,63,18,62,44,4,46,52,48,19,47,18,4,8,48,94,76,23,40,37,83,36,49,50,42,66,84,59,12,44,0,3,79,24,57,17,20,66,83,32,39,54,31,0,46,30,78,11,12,22,67,80,56,33,30,66,32,28,49,40,72,74,30,23,21,42,30,5,57,63,61,44,53,21,59,71,80,38,43,2,60,72,58,43,45,35,47,22,85,17,38,69,22,82,35,19,0,85,47,32,18,62,4,18,64,41,35,15,30,71,42,38,82,81,29,6,16,16,0,74,2,57,74,43,52,20,61,64
2017-06-01,11,67,72,61,77,48,45,68,81,77,64,12,60,44,4,46,56,53,18,48,25,9,16,42,100,81,25,45,37,83,32,52,47,41,72,78,58,11,45,0,3,74,27,56,17,18,64,89,31,39,81,39,0,48,28,81,9,8,17,75,83,59,31,29,62,29,30,52,50,72,80,31,20,22,33,29,0,60,60,53,33,53,22,61,68,70,40,46,3,58,70,49,50,65,43,48,24,86,17,41,67,23,85,33,25,0,86,44,28,18,79,1,20,64,61,34,15,31,69,31,26,90,81,8,5,13,18,0,69,2,65,79,39,51,29,66,62
2017-07-01,13,57,73,62,86,54,47,79,83,75,81,19,60,42,3,47,67,61,18,46,22,5,34,53,90,83,23,51,42,85,27,49,54,43,77,72,54,12,42,7,2,72,24,46,15,18,64,86,26,36,83,51,0,49,25,84,11,2,13,73,81,62,38,30,53,26,27,38,63,69,74,33,18,25,44,29,3,63,63,34,34,59,19,81,76,70,40,25,3,67,70,58,58,95,61,53,26,91,21,55,70,25,86,36,18,8,88,45,21,15,56,0,19,63,88,36,13,27,71,30,23,78,75,3,4,11,17,0,67,5,65,73,30,52,24,58,49
2017-08-01,9,61,71,60,84,54,49,75,82,75,68,19,58,38,3,46,69,64,20,48,24,4,24,73,64,84,20,65,39,85,24,48,51,44,71,82,58,14,42,19,1,72,24,44,14,19,68,84,26,34,70,46,0,44,30,83,11,3,22,75,75,61,28,30,63,27,31,44,55,71,78,33,19,26,40,30,3,62,65,62,35,59,18,66,82,66,41,53,3,70,69,56,56,79,48,49,24,86,22,85,68,30,87,33,17,0,90,46,22,17,66,0,20,67,58,34,14,25,71,27,54,84,77,15,4,13,19,0,72,2,59,77,20,50,25,52,44
2017-09-01,11,63,68,59,78,55,51,68,81,73,71,16,56,34,3,50,56,52,21,54,22,9,16,58,72,81,26,65,39,82,22,49,53,41,73,84,69,20,39,0,3,69,28,53,19,20,61,78,37,39,55,35,0,45,41,84,11,8,25,68,71,60,35,30,69,28,20,48,35,70,71,30,21,21,36,29,3,61,55,70,33,58,18,67,78,65,39,33,6,60,74,47,39,40,27,48,23,79,21,59,64,36,85,31,17,0,76,41,28,17,58,0,20,65,38,31,13,29,68,33,44,83,72,10,5,14,18,0,67,4,61,73,16,49,26,56,59
2017-10-01,15,50,62,56,67,51,56,65,79,76,69,21,59,36,8,56,51,48,20,60,25,8,37,60,50,75,26,37,34,76,19,49,45,41,76,83,63,13,39,6,1,68,31,53,20,19,63,82,37,42,60,34,0,45,34,83,10,28,19,60,73,58,37,30,64,26,36,49,23,68,68,28,23,22,55,30,2,58,52,47,36,59,20,63,78,70,36,29,5,58,69,38,33,21,21,47,22,76,17,40,64,24,85,33,15,0,68,42,27,21,56,2,19,62,27,33,16,29,66,33,41,84,75,7,7,15,17,0,62,8,62,69,12,51,26,51,73
2017-11-01,12,48,62,52,59,51,54,63,80,73,57,17,65,34,5,86,48,43,20,82,40,8,22,63,55,78,28,38,26,73,16,48,40,43,75,85,69,20,39,12,2,71,27,57,19,19,58,77,37,42,65,41,0,46,32,82,10,36,20,65,69,57,29,37,62,25,20,41,14,84,82,30,19,21,88,37,0,57,47,35,38,62,42,63,85,65,33,37,3,63,75,30,29,15,19,63,24,77,12,43,65,24,95,37,21,0,65,38,33,30,58,1,19,59,25,26,24,29,71,32,41,84,76,12,7,14,19,0,64,2,68,79,15,61,29,50,31
2017-12-01,8,45,59,49,52,44,68,68,78,68,54,20,56,27,4,71,47,40,20,71,47,4,8,65,45,73,21,36,28,60,14,41,39,47,65,80,55,14,34,6,2,61,27,57,15,17,50,67,31,31,67,48,0,42,27,77,12,34,18,66,70,51,38,56,54,17,21,37,13,92,74,31,17,21,86,55,3,51,50,31,33,70,80,58,78,62,29,23,4,61,66,28,30,18,20,76,21,71,12,46,70,29,90,32,13,7,57,32,32,30,53,1,17,50,23,30,24,24,72,35,31,63,62,6,8,16,16,0,57,6,56,75,10,63,21,47,47
2018-01-01,9,53,59,51,66,55,55,60,87,76,56,19,51,32,2,47,59,49,20,53,35,4,21,62,68,86,24,49,34,71,18,57,39,44,68,66,61,17,35,11,2,73,32,51,17,18,59,73,35,39,46,58,0,51,35,87,13,24,20,70,68,51,38,38,62,30,28,48,25,70,74,30,22,20,40,37,7,51,48,50,31,65,28,55,74,64,33,19,3,64,92,49,38,21,29,43,22,72,19,42,70,28,84,32,19,13,76,38,33,44,52,0,17,61,30,28,33,28,67,44,47,78,74,6,7,15,16,0,65,6,66,74,11,54,21,46,33
